0	1.36207e+006	67202.3
0	1.36033e+006	65935.4
28331	1.36151e+006	66568.5
65678	1.30474e+006	61094.1
73083	1.29479e+006	58772.7
88412	1.29944e+006	58665.2
91125	1.28911e+006	58207.1
107648	1.28936e+006	56007.3
136814	1.29471e+006	61001
143120	1.2785e+006	56926
150634	1.28131e+006	61874.2
151008	1.28518e+006	61868.1
161077	1.28416e+006	58634.8
163100	1.28517e+006	60225.1
188457	1.28235e+006	58455.6
188826	1.28196e+006	58564.4
217896	1.28803e+006	61551.3
233201	1.28434e+006	57084.1
251697	1.27706e+006	55254.4
252291	1.27189e+006	57337.9
272708	1.27287e+006	57086.1
299593	1.27276e+006	58601.5
311541	1.27601e+006	59364.9
337779	1.28505e+006	56758.4
351419	1.28949e+006	57515.3
365410	1.29811e+006	56547.4
390792	1.33238e+006	48549.3
391686	1.32106e+006	51905.4
412973	1.30629e+006	50179.9
413685	1.30484e+006	50401
427294	1.32051e+006	52607.2
431550	1.31901e+006	51355.6
452131	1.3075e+006	51493.8
475623	1.30781e+006	47577.7
480430	1.30837e+006	48428.8
483864	1.30749e+006	49695.5
507244	1.30534e+006	46610.2
537123	1.3154e+006	48809.5
538195	1.3145e+006	48198.1
538935	1.30933e+006	46318.2
569858	1.31467e+006	44662.7
571832	1.31687e+006	44958.7
573166	1.31531e+006	45134.9
575856	1.31537e+006	45488
595733	1.30413e+006	45891.4
603718	1.30597e+006	45667.9
622907	1.31332e+006	45118.4
633431	1.3138e+006	45250.1
658278	1.31551e+006	43400.1
675065	1.31195e+006	45489.8
700297	1.31889e+006	44058.6
703810	1.31739e+006	44630
710956	1.31685e+006	44742.8
728905	1.28105e+006	37081.2
732516	1.2777e+006	36636.4
739217	1.27846e+006	37406.5
742083	1.28539e+006	37854.9
747102	1.28743e+006	37607.4
762712	1.28621e+006	37726.5
775731	1.28487e+006	37764.5
783131	1.28412e+006	37683.6
785652	1.28205e+006	37709.6
789381	1.29035e+006	37738
798080	1.28671e+006	36589.2
798537	1.28698e+006	37178.5
822529	1.28787e+006	35780.9
824889	1.28045e+006	36788
831077	1.28316e+006	35761.4
850732	1.28922e+006	37390
852199	1.28667e+006	35156.1
884232	1.28015e+006	33803.6
888974	1.28069e+006	35296
901891	1.2827e+006	34807.1
907334	1.28446e+006	36075.5
909740	1.27583e+006	32306
922810	1.28047e+006	32880
928123	1.28082e+006	32367.7
933958	1.27988e+006	32460.1
956622	1.27582e+006	31539.8
971400	1.27975e+006	32021.5
978691	1.28202e+006	30031
995438	1.28597e+006	30090.2
1.02179e+006	1.29543e+006	29472.8
1.03012e+006	1.29176e+006	27292.4
1.03583e+006	1.29248e+006	27793.4
1.04424e+006	1.29565e+006	27042.8
1.06193e+006	1.29546e+006	26161.2
1.09145e+006	1.28891e+006	23795.4
1.09709e+006	1.28829e+006	24860.5
1.12771e+006	1.29361e+006	23189.7
1.12977e+006	1.28277e+006	20353.1
1.14922e+006	1.2842e+006	18209.9
1.17129e+006	1.27052e+006	12410
1.17457e+006	1.26925e+006	13245.9
1.19455e+006	1.27277e+006	12301.3
1.19641e+006	1.26451e+006	11477.1
1.21241e+006	1.26496e+006	11229.1
1.22512e+006	1.26419e+006	10236.8
1.2337e+006	1.26556e+006	10207.6
1.23798e+006	1.26374e+006	11499.7
1.24972e+006	1.25551e+006	3631.8
1.25332e+006	1.25332e+006	0
