0	1362.07	67.2023
0	1360.33	65.9354
28.331	1361.51	66.5685
65.678	1304.74	61.0941
73.083	1294.79	58.7727
88.412	1299.44	58.6652
91.125	1289.11	58.2071
107.648	1289.36	56.0073
136.814	1294.71	61.001
143.120	1278.5	56.926
150.634	1281.31	61.8742
151.008	1285.18	61.8681
161.077	1284.16	58.6348
163.100	1285.17	60.2251
188.457	1282.35	58.4556
188.826	1281.96	58.5644
217.896	1288.03	61.5513
233.201	1284.34	57.0841
251.697	1277.06	55.2544
252.291	1271.89	57.3379
272.708	1272.87	57.0861
299.593	1272.76	58.6015
311.541	1276.01	59.3649
337.779	1285.05	56.7584
351.419	1289.49	57.5153
365.410	1298.11	56.5474
390.792	1332.38	48.5493
391.686	1321.06	51.9054
412.973	1306.29	50.1799
413.685	1304.84	50.401
427.294	1320.51	52.6072
431.550	1319.01	51.3556
452.131	1307.5	51.4938
475.623	1307.81	47.5777
480.430	1308.37	48.4288
483.864	1307.49	49.6955
507.244	1305.34	46.6102
537.123	1315.4	48.8095
538.195	1314.5	48.1981
538.935	1309.33	46.3182
569.858	1314.67	44.6627
571.832	1316.87	44.9587
573.166	1315.31	45.1349
575.856	1315.37	45.488
595.733	1304.13	45.8914
603.718	1305.97	45.6679
622.907	1313.32	45.1184
633.431	1313.8	45.2501
658.278	1315.51	43.4001
675.065	1311.95	45.4898
700.297	1318.89	44.0586
703.810	1317.39	44.630
710.956	1316.85	44.7428
728.905	1281.05	37.0812
732.516	1277.7	36.6364
739.217	1278.46	37.4065
742.083	1285.39	37.8549
747.102	1287.43	37.6074
762.712	1286.21	37.7265
775.731	1284.87	37.7645
783.131	1284.12	37.6836
785.652	1282.05	37.7096
789.381	1290.35	37.738
798.080	1286.71	36.5892
798.537	1286.98	37.1785
822.529	1287.87	35.7809
824.889	1280.45	36.788
831.077	1283.16	35.7614
850.732	1289.22	37.390
852.199	1286.67	35.1561
884.232	1280.15	33.8036
888.974	1280.69	35.296
901.891	1282.7	34.8071
907.334	1284.46	36.0755
909.740	1275.83	32.306
922.810	1280.47	32.880
928.123	1280.82	32.3677
933.958	1279.88	32.4601
956.622	1275.82	31.5398
971.400	1279.75	32.0215
978.691	1282.02	30.031
995.438	1285.97	30.0902
1021.79	1295.43	29.4728
1030.12	1291.76	27.2924
1035.83	1292.48	27.7934
1044.24	1295.65	27.0428
1061.93	1295.46	26.1612
1091.45	1288.91	23.7954
1097.09	1288.29	24.8605
1127.71	1293.61	23.1897
1129.77	1282.77	20.3531
1149.22	1284.2	18.2099
1171.29	1270.52	12.410
1174.57	1269.25	13.2459
1194.55	1272.77	12.3013
1196.41	1264.51	11.4771
1212.41	1264.96	11.2291
1225.12	1264.19	10.2368
1233.7	1265.56	10.2076
1237.98	1263.74	11.4997
1249.72	1255.51	3.6318
1253.32	1253.32	0
