100	50	3	50	2655247099.41888	97559.8198000003
10	17.253	13	16.402	12	21.533	50864	8141.822	5	17.718	22	24.974	49	22.874	61082	8877.225	33	15.23	41	17.426	30	20.28	88011	4930.266	3	19.309	44	21.412	2	21.33	7782	329.132	47	23.486	44	21.972	1	18.073	2595	158.551	36	22.61	18	16.314	47	15.415	39615	1159.358	36	18.115	41	21.993	37	15.8	55959	1786.916	38	24.725	35	19.478	45	21.935	18661	158.57	32	20.7	48	16.88	35	15.403	33262	6404.165	49	19.539	1	24.306	19	24.245	31225	4574.687	36	18.49	28	15.353	5	17.722	94171	671.974	16	23.435	22	19.17	42	16.013	55268	2731.636	48	17.515	28	17.351	37	20.783	18038	1280.474	22	17.336	25	16.673	17	23.971	85174	5933.611	9	15.933	37	23.172	27	18.749	72056	5937.607	19	23.935	28	17.115	30	23.065	60297	11397.505	46	24.382	13	21.715	45	23.026	66437	1317.865	21	16.609	48	23.84	31	15.863	2200	231.803	10	18.027	3	20.642	16	23.248	676	114.905	4	16.839	33	24.947	26	22.638	77971	2801.363	25	24.634	31	20.606	29	18.129	50581	7141.24	47	20.621	38	23.382	19	20.196	98952	7464.382	44	15.754	5	18.27	43	23.795	14776	360.087	33	19.619	35	18.167	38	24.969	95810	17780.214	43	21.753	14	24.709	49	24.042	65197	11941.089	48	23.977	31	20.633	12	15.548	62991	7047.061	3	15.72	37	18.555	39	17.216	59165	9738.514	43	20.819	34	19.495	21	24.71	78709	14431.965	27	23.385	22	20.976	1	18.339	2165	214.884	25	16.908	38	20.861	22	19.117	23072	88.848	43	15.469	30	21.513	22	16.768	71616	7217.343	42	23.37	22	24.224	21	15.918	65689	6532.892	10	19.357	9	20.418	44	20.224	56726	2367.621	43	21.538	1	21.679	28	21.977	8784	654.339	44	24.237	15	21.737	46	20.145	39520	4919.628	17	19.758	45	22.343	10	24.795	12308	35.875	23	17.166	8	15.217	20	15.854	90640	2936.168	35	22.51	43	24.271	42	21.921	59151	5102.484	0	16.846	42	15.813	12	16.199	64066	3042.314	42	16.286	4	19.61	28	17.405	21065	2509.551	18	19.91	10	17.3	38	21.241	79073	13450.471	14	21.14	5	22.112	28	18.165	66689	6904.669	45	17.135	37	22.779	29	22.069	63831	3490.092	2	21.531	26	18.501	12	20.64	10115	777.066	21	21.061	49	24.019	10	20.925	98521	2162.431	44	23.729	14	24.518	41	16.704	86706	14145.296	16	21.471	1	19.763	37	19.119	67555	3872.901	47	21.001	11	22.567	23	17.629	8252	828.894	43	24.745	21	15.112	48	21.929	14343	2622.495	46	18.783	4	23.445	8	20.459	450	41.13	7157294	2.419
27	18.265	11	16.846	5	19.899	95527	1383.062	24	22.109	45	17.019	41	18.475	67536	11080.93	24	23.479	46	16.819	41	16.615	41131	1439.938	0	22.818	46	19.385	48	18.961	28511	520.58	49	19.752	30	20.035	1	18.464	11653	293.873	47	17.526	11	24.632	16	18.987	1037	168.811	17	22.551	38	24.232	26	19.102	98305	4256.696	25	23.039	1	24.285	47	20.164	80126	870.979	12	15.754	32	24.995	35	16.168	97870	11462.506	1	16.72	49	16.919	0	20.204	97692	8315.874	20	15.391	1	19.7	10	17.689	20350	2795.638	17	21.339	15	20.55	22	18.148	29101	238.074	42	17.034	13	21.819	5	16.067	43482	1716.199	39	23.089	42	18.379	37	24.954	89305	2615.647	10	23.846	38	18.488	37	18.651	60727	7496.997	42	24.95	0	17.304	1	23.217	62970	9888.667	37	18.389	5	22.203	3	15.334	51559	7554.738	11	18.363	32	15.751	15	19.014	62139	5185.98	3	16.348	30	21.829	40	24.656	5575	468.36	22	15.118	35	23.231	2	23.838	5085	498.07	12	18.569	1	23.766	30	17.594	832	9.682	6	24.555	9	20.51	1	23.942	81895	11404.939	2	16.078	30	18.282	34	20.273	55158	6873.048	18	17.605	29	21.99	6	21.81	96169	14525.312	41	17.676	4	20.558	26	20.15	36546	3576.978	35	19.377	46	20.376	32	18.204	185	14.806	31	24.749	19	15.733	2	15.778	50857	818.117	7	21.611	44	18.507	8	16.842	40294	4094.891	31	19.604	33	24.029	16	23.253	78389	2795.666	13	17.069	33	20.104	41	19.304	97616	18698.668	31	15.102	3	24.504	30	16.906	84908	15072.418	36	16.735	3	22.174	43	17.907	27580	1246.092	41	18.245	42	15.876	40	16.481	33814	3689.784	36	18.564	8	15.812	38	16.544	50309	3170.757	42	15.184	6	21.307	24	19.391	79577	14068.157	27	17.678	39	23.843	32	17.439	78145	15030.987	1	18.358	22	23.781	5	23.869	14701	2027.727	24	21.755	36	21.714	13	23.389	85429	410.186	41	24.089	6	15.65	38	20.888	35709	1087.915	16	16.496	31	22.854	48	20.85	65821	4861.059	35	20.704	33	21.334	48	18.074	26119	4161.097	10	21.867	36	20.979	49	23.708	62225	6781.913	47	22.13	10	17.541	38	18.595	41669	6128.977	0	18.66	16	17.474	14	22.546	30149	1053.57	43	23.258	6	22.298	26	16.348	33710	6423.828	26	24.73	45	19.501	29	18.69	79325	3122.637	0	23.268	47	17.548	3	17.109	69810	2034.818	4	19.019	7	17.074	1	20.977	483	12.236	7	22.869	26	24.747	10	20.685	16675	2510.662	34	23.512	18	24.665	8	22.538	94978	1504.333	6632030	5.935
15	15.729	36	23.784	9	19.368	28024	3454.797	27	24.38	11	21.989	44	21.534	63746	11541.337	36	22.663	2	23.058	21	21.054	52712	8269.604	42	19.542	24	24.924	5	23.042	44337	7949.105	38	15.704	2	16.523	22	21.672	82096	3254.187	15	24.504	38	19.986	18	18.591	11359	478.056	4	20.621	31	24.905	42	21.301	29505	2271.049	41	21.231	46	20.227	36	18.853	98708	10928.186	6	19.018	16	23.26	2	23.703	79443	10427.223	32	16.539	8	24.549	33	23.169	16919	2283.164	24	15.861	47	18.474	4	20.243	11533	1139.767	27	18.766	30	16.158	5	16.222	27873	4631.738	10	24.779	1	18.473	44	23.144	25184	3337.964	10	19.551	9	21.575	13	16.687	19400	3223.598	4	24.666	33	16.736	3	21.011	31463	993.729	28	16.668	23	15.322	10	22.978	58097	11231.209	13	22.598	4	19.154	32	17.392	42656	3182.129	42	18.008	9	18.801	5	21.802	21961	288.529	23	21.551	12	22.895	40	21.029	48774	3377.668	14	23.798	22	15.806	9	22.144	19091	1289.335	22	18.422	39	15.843	20	15.999	97447	14888.504	35	15.225	14	22.203	44	20.547	81026	6897.711	38	24.487	31	17.691	30	16.341	20727	2875.671	41	20.106	24	21.088	26	23.432	72960	13447.259	23	22.652	16	21.2	0	17.491	11793	2040.816	29	23.05	4	21.047	0	22.452	13500	1014.279	47	21.844	16	16.667	46	19.396	72103	12153.374	43	16.931	34	23.436	18	24.368	65291	3547.392	14	17.429	47	16.526	16	20.676	13734	2052.75	6	22.622	48	23.26	20	17.099	36749	3985.666	49	24.626	43	20.849	5	19.247	29976	2299.455	2	16.683	37	15.079	31	18.031	69707	6205.505	38	24.22	32	22.546	6	16.578	6128	419.368	39	23.609	36	24.269	13	23.192	91283	8463.607	16	15.479	5	22.117	1	16.771	24845	4439.279	21	24.311	2	21.876	9	22.705	67799	6668.906	41	22.781	31	22.622	30	19.865	59624	3098.437	32	23.43	17	21.363	25	15.586	49448	8147.098	21	18.935	48	15.75	33	21.954	19490	3124.109	21	15.901	38	20.944	35	21.9	58588	2325.794	27	21.191	42	19.05	0	23.832	51115	3542.71	44	18.245	49	15.056	47	15.25	69616	2077.54	33	19.15	49	21.779	1	20.906	25023	2584.304	23	21.481	20	22.855	22	18.576	15982	1604.297	49	16.659	25	24.105	34	20.874	54162	477.252	45	15.287	19	16.222	47	20.841	68745	13005.817	30	23.176	47	22.228	32	21.704	80725	16140.777	40	18.132	1	21.962	5	19.861	65175	6145.531	20	22.456	9	16.427	25	15.523	76575	1275.748	35	16.971	23	23.903	40	15.818	71688	10311.497	2972982	6.95
1	18.265	7	18.079	31	23.5	44492	8864.553	21	19.928	26	22.38	38	22.323	46068	5422.962	5	17.346	30	18.204	48	19.232	559	69.628	20	17.485	43	22.413	19	16.312	23319	327.401	14	20.267	7	21.549	25	21.69	24552	2470.034	47	19.591	6	17.704	37	16.173	45434	6029.299	30	20.691	16	21.537	31	20.835	35452	3244.999	12	15.811	13	23.368	30	19.559	87596	15255.82	12	20.864	31	17.413	30	24.134	98985	12533.101	26	20.064	29	21.465	38	18.915	28364	1793.25	20	18.514	43	23.7	21	18.631	48295	582.292	47	19.388	2	23.689	43	20.679	45818	6089.759	38	24.697	7	18.483	1	22.214	92057	1831.954	20	24.66	14	24.191	6	21.016	41785	1737.748	7	16.122	26	19.737	33	18.128	18058	2904.641	6	21.676	8	17.649	39	16.409	63508	8652.741	39	22.57	20	19.633	16	15.644	86502	2088.981	32	24.809	46	23.682	37	17.875	10366	73.684	26	23.89	41	22.389	32	21.64	37936	1799.775	31	23.13	44	19.897	39	15.473	36533	1997.303	19	24.414	45	21.773	16	17.284	12963	580.518	26	23.159	30	18.505	49	15.377	67275	3542.244	32	22.358	36	24.411	33	23.544	45519	2092.161	5	18.943	7	24.321	8	24.17	13235	547.859	4	23.483	42	23.742	10	21.025	46040	2818.391	35	16.091	20	17.433	15	18.785	48483	5951.011	13	21.596	40	17.136	7	18.362	79793	8604.419	48	22.15	27	24.404	26	15.806	21843	3078.078	5	22.34	31	15.059	40	15.034	64796	6133.062	2	22.908	23	23.138	3	15.565	32496	1711.257	29	20.845	28	15.155	22	21.568	22882	3985.105	7	17.898	9	16.384	10	23.356	98818	14384.436	48	16.43	11	24.04	27	15.355	94268	8832.147	24	15.77	48	18.886	15	15.879	22292	4365.721	44	16.679	31	16.405	6	20.884	56395	5790.954	29	17.819	25	23.52	24	15.401	43448	6682.537	32	15.804	7	20.344	27	19.651	62901	4937.026	7	18.896	14	22.387	6	22.74	43192	2765.059	7	15.463	49	23.899	46	18.069	76200	11454.702	7	19.083	22	21.599	2	23.95	67774	1407.171	43	19.734	42	22.071	18	23.745	78948	8568.179	1	22.716	22	23.65	23	21.823	61168	2451.992	48	15.572	15	24.507	33	16.623	39435	2812.871	3	24.688	26	24.071	25	20.787	3680	342.151	39	18.813	23	20.422	35	19.263	48827	1882.684	11	20.126	20	23.154	22	18.797	34664	3308.464	46	17.046	18	18.885	9	18.833	49831	5786.283	6	16.471	48	16.106	42	21.712	16477	1177.675	30	24.841	41	20.462	34	18.845	47796	2619.186	37	24.041	47	24.796	27	18.067	28617	2557.676	5212223	6.874
21	16.862	33	21.482	14	24.649	4243	28.669	1	24.619	14	21.372	29	21.081	32253	5614.294	10	20.123	14	19.1	24	24.734	62258	4249.555	36	15.282	28	16.002	42	19.557	79166	11310.764	40	21.774	47	17.593	20	22.089	10659	1830.183	14	21.8	38	20.186	21	16.162	48619	6108.577	22	19.502	4	21.41	37	17.272	87862	4334.151	47	21.389	21	21.859	25	18.372	95193	13128.503	46	20.141	12	18.512	47	17.736	76436	13878.808	40	18.654	32	23.012	7	18.431	10424	628.605	30	23.655	1	20.194	6	16.874	98168	13359.56	24	23.852	14	23.089	36	19.827	51820	2109.839	34	24.972	28	19.731	48	17.074	93454	16396.911	47	16.87	14	19.036	21	19.254	32504	3338.894	5	20.108	12	17.618	30	16.889	8713	1448.871	13	23.811	34	15.657	41	16.47	58995	952.843	5	17.669	33	18.956	29	23.566	92046	13818.387	32	15.972	28	20.882	26	23.183	19481	1406.999	9	19.424	22	15.565	29	22.678	89946	11694.348	32	15.844	47	17.979	37	15.759	94551	11492.638	0	22.828	26	19.36	3	22.861	8720	1599.346	27	18.502	32	24.564	43	23.583	54553	10401.477	8	19.509	28	18.238	20	17.757	5302	348.753	7	19.461	47	15.933	41	20.696	57870	7740.89	4	24.816	45	20.817	2	18.385	50387	4639.99	2	21.014	35	20.76	31	20.872	87833	5626.152	27	17.801	28	21.584	39	20.03	11765	1490.314	43	15.49	37	18.755	12	20.601	69632	11826.705	48	15.501	10	22.61	23	24.629	98817	5973.251	39	18.105	22	16.585	21	18.405	31678	1987.285	7	20.02	36	17.839	37	22.224	81305	5758.846	36	16.186	29	20.939	44	15.974	545	44.661	28	19.438	49	21.965	32	21.597	85278	4452.138	9	15.585	14	23.136	37	22.369	31679	5288.043	29	16.472	44	24.511	0	23.797	41999	5469.714	32	18.961	27	19.715	29	19.71	43263	674.73	36	20.879	18	22.599	35	24.518	94352	8809.474	48	19.722	22	20.114	20	24.814	19769	2652.741	37	17.504	47	23.844	13	19.394	58950	1573.881	12	22.542	49	24.577	21	21.396	31658	5973.216	7	22.463	34	20.553	2	23.933	18768	2448.813	35	23.888	48	22.735	9	16.223	75650	9926.386	2	19.875	3	19.826	41	22.13	63622	5812.775	21	20.347	5	23.737	34	20.94	3539	8.325	16	21.275	23	24.638	3	15.389	57265	1478.063	45	19.404	1	20.753	32	17.582	46153	681.802	35	17.239	49	17.358	10	15.589	60115	2010.925	25	24.428	47	17.998	0	16.765	62925	4901.31	17	19.36	6	18.915	31	24.426	96511	14371.612	30	23.368	46	24.447	36	17.729	15509	175.46	5624073	1.063
22	23.003	21	15.608	23	22.598	59581	8790.594	9	19.409	46	22.085	22	17.644	53158	4613.636	5	22.794	12	17.172	0	22.549	62838	10568.412	5	15.754	15	15.503	4	16.236	25742	4695.567	5	17.015	44	23.626	36	17.133	7761	180.692	29	18.975	17	23.58	24	22.609	16080	2015.836	41	20.863	31	22.932	32	18.036	97051	6843.526	0	22.341	44	22.443	43	21.948	95351	2728.571	24	23.855	8	15.59	16	22.764	54847	7297.442	45	15.672	35	18.917	23	19.794	1125	86.796	31	21.276	14	24.84	35	15.652	1024	174.877	7	17.197	42	17.381	32	23.688	41055	2802.398	2	18.08	19	20.759	18	19.603	35128	6379.342	46	22.042	7	15.4	18	24.182	73652	12636.127	49	23.052	38	19.807	17	16.522	23199	4450.515	45	24.911	23	24	14	24.65	45626	57.966	33	20.538	37	22.035	39	19.89	70362	196.211	41	15.741	3	21.445	49	17.78	21573	2838.463	39	20.855	23	17.722	11	23.701	79652	7643.176	32	22.41	16	19.541	47	22.083	75992	1970.221	15	15.678	18	19.339	38	21.813	26612	3440.887	9	19.359	47	17.618	28	24.917	26989	2073.631	12	16.266	49	15.996	1	20.497	15396	57.125	44	24.188	47	22.457	43	15.006	3747	532.697	7	17.116	43	21.136	8	23.21	66393	5149.219	46	19.187	23	17.057	27	16.804	94763	9617.085	23	22.49	14	21.002	31	20.667	25371	1113.264	26	18.206	42	18.936	35	17.721	46887	4641.945	1	22.089	34	21.469	25	18.458	88151	10893.958	6	24.993	8	22.656	15	20.714	77128	10751.791	30	16.769	48	21.311	34	21.236	26555	77.788	39	19.278	14	19.982	29	21.505	22428	1611.761	28	18.178	41	17.683	4	22.67	40764	3775.239	26	16.261	6	21.883	47	21.788	63422	1576.37	44	18.089	19	24.32	38	19.547	34049	1077.72	10	23.401	9	17.419	28	15.68	23323	4075.394	11	24.383	7	15.923	49	15.472	32239	501.505	46	23.642	27	24.503	9	17.978	28891	2135.315	44	23.222	30	16.989	19	18.147	4603	212.762	16	19.37	37	19.149	44	22.623	11762	144.122	43	20.767	12	15.318	29	21.893	68723	10866.831	10	23.581	43	23.248	45	24.985	85706	9669.507	28	20.996	14	22.665	27	22.987	54293	2324.447	15	20.966	11	18.564	32	22.718	79093	15219.54	28	15.111	32	18.119	12	21.921	45168	7947.82	36	18.723	39	15.275	26	23.17	8977	1193.853	31	19.2	6	17.998	13	18.804	87028	2246.485	1	15.948	46	19.37	34	20.214	66914	11355.1	10	21.213	30	21.439	43	18.642	83137	5326.524	38	24.189	12	23.677	13	16.368	60856	9858.814	5066457	9.077
16	17.71	1	22.816	33	18.905	37193	2894.38	38	17.338	23	24.99	10	21.191	70230	4700.868	28	23.682	23	21.733	18	17.781	24612	4367.2	10	15.233	3	22.078	37	23.745	25411	2265.27	36	18.142	44	20.073	9	18.509	60061	10025.498	22	17.877	17	20.307	2	21.833	55123	4229.973	28	17.509	36	15.132	18	23.392	9582	1652.934	27	15.492	13	15.119	21	20.968	48741	2178.145	22	15.215	44	16.899	26	16.978	95475	6046.725	30	20.01	9	19.231	41	16.778	48128	6086.157	49	18.356	39	16.965	45	16.235	31920	2477.283	45	24.427	36	24.907	25	22.025	67066	311.927	42	23.796	4	23.107	48	19.984	74028	12434.926	10	17.689	39	15.471	26	23.093	63183	7584.571	39	17.958	14	16.389	40	22.753	62102	3087.124	19	23.339	6	17.275	21	18.025	97375	1811.375	40	24.979	7	15.881	18	21.826	79896	4353.745	2	18.726	32	24.917	20	18.968	74164	13433.908	15	17.801	45	21.046	24	21.103	66690	7741.137	17	21.354	5	15.504	38	22.283	93443	2839.253	12	18.19	44	24.672	25	22.527	63714	8900.554	49	16.104	27	17.764	32	16.87	49831	5356.154	2	22.744	33	23.031	24	24.254	5633	380.219	41	20.095	44	18.272	11	15.5	62236	7956.613	10	22.205	45	15.337	31	22.299	86861	9573.304	22	17.161	34	24.617	29	16.044	92723	7743.29	39	16.568	30	18.54	37	17.443	43735	3738.436	29	18.262	33	21.528	26	24.608	85551	10767.684	29	23.109	22	18.037	25	15.418	94287	18648.849	31	22.741	0	15.087	2	18.292	83414	4454.253	37	22.524	22	15.009	33	22.423	72555	8375.282	3	23.736	0	19.003	26	15.553	6137	62.811	26	22.243	9	16.834	38	19.539	36490	2042.573	21	20.712	18	16.404	32	22.942	22145	4311.942	9	18.777	22	19.589	43	17.957	47066	3007.556	39	22.517	45	18.382	20	20.795	37876	3178.835	43	19.929	27	24.994	15	21.46	60225	7672.228	32	15.375	31	18.889	37	17.59	97814	13452.725	5	21.221	36	15.61	4	24.299	3966	709.775	17	19.979	42	19.677	48	23.16	18097	3458.152	42	20.375	17	20.035	38	19.227	47578	3589.174	0	15.243	16	16.366	4	21.104	60989	5041.378	32	24.232	45	20.908	24	23.558	76086	215.629	47	24.967	44	22.538	39	17.171	77730	15360.803	5	17.816	7	17.625	19	16.307	65485	11553.592	49	19.183	11	18.073	23	15.463	34623	4791.233	4	22.104	19	20.235	18	15.132	84574	16637.604	31	15.606	21	15.02	6	21.793	40118	1289.683	25	24.078	9	22.238	36	15.743	23152	2076.632	43	16.121	6	23.479	46	22.891	15751	2958.724	8156277	1.6
19	21.435	38	15.379	41	24.701	21001	1941.866	47	23.871	21	22.355	0	21.097	45858	7117.912	19	17.122	0	18.214	25	20.647	96402	3880.817	25	24.432	26	21.028	4	23.165	88487	7326.708	17	16.528	8	23.679	31	23.083	85014	1494.389	32	23.89	43	21.23	21	21.29	51476	5653.582	25	21.324	17	19.232	10	17.371	74305	7352.416	37	17.937	49	23.782	13	23.938	34935	5065.5	28	20.506	3	23.404	39	24.789	52383	4203.852	43	23.146	0	24.576	30	23.617	4570	705.959	17	23.973	20	24.744	5	18.63	60115	5009.568	19	19.509	4	21.189	24	22.594	16718	1655.821	47	18.479	31	21.298	5	19.819	81927	15571.43	1	20.22	42	21.025	48	16.369	81982	1842.828	42	21.02	33	24.917	16	22.304	67957	10820.258	17	20.045	46	20.509	19	19.408	17596	1920.592	7	22.477	17	16.561	2	23.16	82142	15023.802	43	22.111	19	16.845	14	23.916	63955	7878.359	30	22.661	18	20.378	39	19.028	7599	322.287	20	15.852	0	16.424	6	15.932	71775	10153.511	29	17.555	38	17.244	6	16.315	43923	8474.078	20	22.102	35	15.916	12	21.338	51905	9681.222	5	15.602	42	20.728	47	18.883	65640	8988.158	11	22.68	17	24.726	9	18.612	1556	159.924	34	22.445	7	23.917	43	15.023	78756	14374.606	11	21.736	10	21.578	6	17.041	37161	1570.696	31	20.886	30	19.928	47	19.724	73518	13895.037	21	22.791	15	24.654	7	21.136	84301	7863.831	14	20.786	37	20.405	41	16.778	78136	14497.586	23	22.859	9	17.983	16	22.084	43937	4261.756	7	21.819	48	22.101	41	23.104	82833	10856.065	18	17.662	7	24.436	24	17.03	57430	5331.764	4	24.12	1	20.92	24	16.106	98921	15880.885	27	17.269	9	21.772	28	18.182	46471	1576.171	42	20.455	31	16.844	19	23.704	1852	118.364	40	17.077	19	22.218	35	15.73	32375	5878.406	24	18.466	19	22.121	34	20.133	42005	4507.908	33	23.565	20	22.221	9	17.415	57978	3436.343	43	19.289	0	18.141	24	16.231	49588	141.266	31	21.059	10	21.031	37	15.762	62772	220.123	12	17.837	0	19.707	24	23.744	4504	278.82	13	17.998	26	23.106	5	15.725	9864	903.788	31	17.615	45	16.427	42	17.084	2394	370.892	44	18.555	39	21.225	49	15.181	61912	5974.959	16	23.748	12	24.721	10	20.603	73808	13468.165	42	18.787	33	23.212	9	23.777	35285	2192.759	22	21.455	1	22.3	18	15.279	59309	1581.769	14	16.039	49	23.867	29	18.227	90808	2017.703	38	16.089	10	19.592	40	19.156	24091	3487.177	9	17.74	35	22.249	48	15.488	38128	7464.856	3101245	4.811
24	18.245	46	22.707	0	23.64	43010	3667.404	41	19.337	18	19.153	44	24.971	16983	1434.887	38	18.356	25	24.37	3	20.13	68741	1878.137	47	16.002	48	18.804	27	15.388	25774	863.912	43	20.419	19	20.909	31	24.664	65606	9447.786	2	20.266	9	20.767	42	18.377	42751	7402.434	48	18.007	33	21.112	41	22.698	67407	8516.138	37	16.103	40	21.124	2	23.963	54507	4124.964	21	21.188	17	22.375	23	18.314	14745	1535.548	16	19.288	9	23.727	0	20.692	23607	3591.879	31	17.29	17	17.875	38	16.012	11109	2035.144	26	23.381	25	24.853	13	24.365	38248	5818.324	31	23.162	4	17.124	29	21.839	34622	3315.335	4	16.55	37	22.429	16	20.029	48075	6300.467	5	19.548	27	24.271	19	19.385	53595	5854.28	48	19.199	16	21.704	29	20.548	13951	1338.075	24	24.942	39	22.485	34	22.062	44977	3040.002	39	18.459	12	15.923	23	21.476	66152	2333.333	46	20.41	16	19.298	31	17.033	68181	4114.461	30	18.257	11	23.132	19	17.958	61365	6596.216	13	15.089	43	20.437	10	19.174	16459	682.512	17	15.115	18	21.39	0	21.029	73124	3479.389	28	21.419	31	15.824	49	21.578	24574	1133.292	6	24.16	14	16.4	2	18.758	42863	7221.982	10	19.347	4	18.776	12	21.775	82575	2752.315	42	23.54	0	17.9	4	21.816	22705	611.493	23	21.242	20	19.611	12	19.059	45864	5236.994	6	21.789	8	19.792	5	20.4	90593	7494.353	49	17.999	5	22.408	37	19.494	47727	5482.918	13	22.139	26	19.934	1	22.106	25795	605.851	8	19.656	10	20.41	9	20.913	86140	163.079	4	22.15	24	24.165	43	22.792	82363	14981.229	7	24.925	3	18.901	42	17.482	95258	11120.814	13	15.092	17	20.955	25	18.887	48692	7258.443	34	21.924	40	19.265	18	16.709	23259	3461.202	45	23.657	28	22.513	36	23.103	86125	2754.698	33	20.868	0	21.54	46	15.458	44998	3723.369	22	20.252	46	16.528	17	16.368	34255	1502.799	39	17.021	2	19.219	44	21.6	10777	1211.657	5	20.289	19	23.37	35	19.129	71195	1203.998	17	23.732	28	20.775	21	21.176	25094	1411.072	18	20.358	48	18.41	6	23.218	30330	3441.831	46	24.74	15	24.651	42	23.652	13058	782.5	11	23.302	36	18.841	37	15.877	33952	6283.301	2	20.767	21	21.508	6	17.954	19976	2999.294	34	20.735	48	16.59	4	19.313	87478	8132.864	42	18.015	47	15.425	43	19.967	41113	2322.504	22	17.05	37	17.729	2	22.068	81011	376.672	12	18.882	32	23.242	11	15.86	68264	10507.068	11	15.778	13	17.044	21	18.041	3977	247.144	3201093	1.813
16	23.539	20	22.727	14	20.184	28278	3911.846	23	20.19	40	22.307	12	18.443	49878	5417.993	5	16.654	49	20.842	35	22.899	19493	2090.425	11	24.703	33	22.194	15	18.196	60195	2489.584	7	23.863	29	17.07	39	21.006	50336	7818.528	5	23.727	30	20.816	15	17.286	36538	1092.486	36	20.744	12	20.738	24	18.394	86632	10083.307	3	24.109	29	15.878	9	22.189	43367	1028.756	30	18.426	19	22.704	7	17.686	41946	7875.749	28	24.192	6	17.371	34	20.055	60029	10531.035	10	17.725	20	18.987	44	15.87	51233	718.026	31	22.658	11	15.747	46	15.068	16536	2141.778	31	19.615	45	18.017	12	20.436	94879	16866.439	40	21.117	6	20.5	3	21.424	48802	4373.696	15	21.897	35	20.539	41	20.042	2371	326.751	47	23.021	27	21.243	49	23.233	53575	5631.263	42	16.38	9	20.751	3	24.9	50082	2802.764	2	22.523	43	18.29	40	18.609	78048	9158.039	31	15.503	2	24.085	43	22.333	80252	1149.992	31	22.318	9	18.315	15	15.981	37346	1002.887	36	23.969	28	19.935	3	23.5	75838	1921.485	7	21.219	43	21.33	48	24.45	74285	14767.669	28	21.371	22	15.094	1	15.369	82899	768.073	23	23.54	27	17.74	21	20.739	9432	369.02	22	24.543	14	15.492	35	19.863	15141	2913.074	5	15.077	42	21.291	34	17.73	87160	5133.236	8	21.372	38	20.562	25	19.239	51431	1196.219	1	20.608	16	23.318	5	21.135	77737	5913.293	36	15.041	23	17.379	29	17.369	51540	3168.019	26	23.56	30	22.243	11	18.977	59384	7861.928	35	21.758	6	21.992	1	19.07	58068	10337.81	49	17.815	34	20.958	25	16.031	84271	2633.497	30	19.541	15	22.419	45	17.726	95958	13651.146	13	24.559	30	17.069	45	17.202	87174	280.125	8	15.595	0	16.087	24	16.206	22173	3620.321	31	22.174	18	22.39	46	24.289	79861	9040.783	21	16.268	36	21.279	43	15.51	24783	429.297	25	17.288	17	20.644	18	22.61	51411	2574.621	12	23.845	4	23.273	35	23.18	13331	409.47	32	20.205	38	19.002	37	17.109	12295	202.95	26	22.094	48	24.784	9	15.255	14879	2071.717	13	23.349	38	16.308	40	17.697	45064	8403.326	27	15.451	8	23.791	16	16.066	87121	11416.785	8	19.091	38	19.071	43	19.952	18363	469.057	12	16.779	45	20.505	23	20.423	62794	6075.238	47	24.391	5	17.193	8	23.239	48492	9473.905	15	19.342	8	15.696	38	16.201	9989	1407.639	44	23.485	20	16.675	6	16.348	98459	19069.337	40	23.876	49	24.98	27	17.745	74089	1242.04	6	19.615	1	17.36	42	15.391	44773	5671.35	2618443	7.417
