100	20	3	20	1166641512.08697	38998.034
53506	40808	95247	4707	32370	128586	29705	46968	23850	8437	59266	100432	81703	60036	418	56225	20481	54951	53598	65486	
80974	68643	3893	69311	118325	100968	11604	114213	23413	1453	44345	28155	2836	78625	13518	74637	1335	28373	81709	74334	
29379	1025	9025	47922	259	111446	67062	91255	39367	16500	31673	56617	55200	43923	3330	64322	43824	42304	15942	69137	
25877	107082	6770	50164	73648	67595	73441	73644	76966	53757	97831	50571	70976	46531	58051	64318	71143	72803	24382	4036	
109388	14296	26482	11605	8987	10871	22916	109545	51261	113880	23109	66055	91443	63171	14098	18337	39943	31467	74603	16213	
53963	42925	82544	7989	52704	35420	29725	75539	33564	56596	17006	40463	35094	34537	81279	41286	70228	14400	53128	83092	
5297	111702	51522	41666	117423	100432	3633	49533	37180	81654	18926	102632	64883	32455	108192	48618	55878	38597	76541	88112	
59529	44613	9739	9340	41733	67370	100414	63380	27075	26172	94886	3497	64191	54453	65156	5361	6234	28202	26893	85054	
51206	66219	14612	70730	8128	27197	15113	96369	75334	47088	94805	83466	33314	59671	34460	28299	27489	71906	95305	8112	
106558	66254	33471	59833	11532	70879	65747	40869	17731	75664	35459	7985	63353	28470	43852	90638	53617	8321	55701	51961	
46951	8501	80056	66394	101946	14977	114022	38632	8111	11407	51364	84438	17272	7567	31380	34128	22783	68604	5908	16168	
44550	91540	28809	26870	107693	7090	14096	35426	70821	32483	1113	33222	74559	25857	40133	31562	27196	78306	28489	24437	
5587	37698	109069	14522	68015	43568	10219	88952	17533	94806	30205	12486	53367	50872	89092	31670	60067	76769	56474	47584	
54837	54156	64238	46534	31206	69173	31003	70475	4413	9414	64931	10423	6317	49092	28910	80304	25789	16913	52486	53653	
18681	44498	18981	18376	60987	81886	40968	26759	44689	5576	14061	63905	102926	780	40588	100451	72369	25733	106756	13618	
79232	59381	93604	8627	26396	26653	37595	38674	12022	39205	53783	5776	51964	17980	1918	18752	23181	5333	20968	87004	
48870	37890	60749	13524	104620	70669	6979	75817	53846	99838	14697	43029	21218	14239	26586	44472	67642	70493	112439	4039	
22991	6951	52485	94371	52946	45625	54516	80011	41847	89634	84645	49254	18082	121016	73300	34536	4240	54622	55512	94737	
19999	52345	86935	67190	55987	65632	13362	44213	30325	46547	43991	33068	54450	2751	36383	59837	85230	94600	15359	30712	
70375	58463	58835	32247	92178	63097	89600	91859	12983	1784	112200	35473	24295	53740	31228	8001	40170	20057	12237	53233	
86190	52947	25088	87775	67810	67150	24061	33513	32159	45701	42187	96313	45551	78679	73763	125	69583	30593	605	57417	
54638	2485	24687	3274	30355	26119	83438	40506	24127	12244	1245	23611	1145	42771	91652	17063	7082	7983	2477	54711	
35313	96604	57073	9626	8698	22178	77446	32269	74369	23573	56758	59430	116234	65086	48672	34749	64002	3177	31767	21550	
10627	12426	16300	76633	72458	28698	52138	20139	61076	64920	8751	120748	61625	76706	58014	44391	88883	13461	52326	16600	
78731	55938	25806	8631	56848	49323	73144	126764	45681	24314	73726	84322	22323	84819	70178	13483	35947	46115	60189	89546	
14362	51324	61585	38307	3864	44764	11902	48674	6543	43647	93993	47420	12560	52499	67304	8505	57249	57039	31790	3025	
16743	26978	68299	647	4778	51619	47667	14392	81450	9058	17288	62171	4652	25943	39687	50301	108697	101120	7061	46999	
118972	72833	52384	33794	98476	95760	83714	60660	93685	64959	13654	90329	49337	43398	51447	11175	1048	62629	68582	55620	
2897	4945	62190	78082	76992	39763	64216	27932	31637	70609	36331	30644	73150	65707	93466	17943	13307	5086	76276	90595	
11661	35245	60034	30452	67125	32367	23027	107192	67758	79301	19668	102502	15406	93847	67322	62914	63970	21267	66506	66010	
62595	104745	79552	45843	31497	69062	65816	20480	104890	58493	67515	79329	62536	97420	14778	18642	33935	50434	85257	71230	
14715	10563	37802	15484	5649	78801	1159	37837	68018	4670	71751	2096	37127	104324	65283	89012	22674	73924	74177	79348	
31910	7714	20889	34270	12953	60775	33648	107371	35399	43032	81210	48086	64297	53211	10128	48852	43578	29758	40128	67472	
26222	4315	26181	8945	56632	50248	100898	29093	18832	70129	84110	42708	11478	50322	69386	53049	2199	73670	99272	41964	
95136	4943	81216	93323	41235	32865	13464	22998	24362	40963	84602	52318	13429	71957	80548	80045	424	22015	43853	30045	
199	48074	58901	34664	84840	26778	51103	94094	33516	6174	109982	109149	91145	41990	92552	77075	105399	53562	52470	74205	
17861	109605	26531	38664	10981	32774	88509	106738	38281	52164	24639	100893	29152	46620	14445	55300	28357	50255	40812	93240	
98561	5640	64424	68779	80668	101620	11878	40481	77503	20393	31651	40155	70232	41325	57265	5255	547	8127	27060	87842	
42386	1695	3455	69171	69741	80920	10942	55184	61512	23618	74183	144855	3142	35192	51481	53088	11110	61376	119099	74835	
48046	92247	9866	29886	73605	17803	11391	73153	21454	5076	109007	23724	1311	47223	25976	59643	141591	65749	4608	117379	
76386	2662	71340	96076	73029	36023	51140	46362	91549	104479	86140	25701	35510	92883	9505	32126	12211	74721	36994	87909	
12400	22969	28689	11459	85742	106830	32472	40105	104759	12446	9292	16042	113244	111658	74427	91151	31601	78304	7370	52631	
58846	17235	60503	55465	20622	35029	31328	58591	99598	69479	3883	96477	32849	88467	33671	54687	31919	67805	5968	1410	
77140	57656	89693	57173	107149	568	28011	91314	29388	27318	20758	21320	53043	49828	7225	98636	36759	99673	40192	11764	
62569	40166	11022	69103	110201	102653	53721	70474	121111	50349	20567	94388	10163	73374	45821	7827	69546	22980	48028	77796	
19053	105197	65576	64636	47851	54686	66073	50260	23272	1117	20200	46896	1413	47337	16971	42692	22654	57737	74245	47575	
75586	82472	70080	2891	31370	108599	48814	48055	111025	11850	33261	20844	100894	38020	73022	42309	22317	79451	11276	41549	
101546	15422	52932	29906	59480	53867	65051	47240	14351	50630	50308	3256	64086	64370	11068	11883	51623	90991	54052	6207	
25816	45199	53550	95895	63552	26131	6662	32472	28883	63076	45158	16294	42212	51958	4016	15963	17513	48126	13516	54829	
19459	53511	5255	72205	60133	15202	5405	51086	5401	12096	35351	70151	90606	97896	11174	117547	51816	95515	33847	66136	
42961	95930	8407	3252	50585	10392	82337	6077	996	16097	52297	85047	45734	32109	46242	66252	49006	27651	22715	4340	
43884	38777	40676	13869	46252	10921	53341	2870	28375	92095	33316	14318	32844	108143	46483	700	3488	34466	30240	13356	
22007	78877	55612	9921	16379	75576	70976	87128	31697	117520	23250	30931	55724	104805	45385	64406	86075	25422	676	17890	
82475	76617	18429	48578	77266	23425	32389	9453	100612	77225	75352	38512	13526	117797	44733	67798	34950	61471	66962	10772	
78922	35935	54751	62233	10628	61563	8469	23674	28366	1588	53599	45588	59460	83445	23736	2621	84299	36227	87036	29301	
74969	32677	80239	23772	85877	34533	34770	45698	70130	82561	42366	18229	37679	63595	15358	59455	50776	75046	119437	95714	
34088	37114	41201	55216	59117	34313	36920	30839	124413	15783	3157	84167	29621	22617	11832	46807	65576	51800	8908	36822	
25985	4585	90279	94640	77951	55810	83322	389	30331	93438	58469	49482	80896	50225	17677	24067	34907	27781	26085	50953	
32476	33875	15528	13137	62226	45937	26154	98383	14710	101272	108696	63071	2411	9005	37701	112967	16043	72013	1010	111795	
8534	48829	54848	76424	64321	10381	35576	75128	11842	46290	102447	95518	9456	15764	30826	51642	16592	7906	102739	44592	
76868	27802	83932	17272	41608	79783	36690	14860	18359	8446	86574	48752	27745	44645	20208	17250	93237	8063	25411	41974	
83356	12735	108570	80164	81147	37944	28741	2818	4475	24416	38460	3984	4347	59175	3874	51464	22305	26774	5571	134656	
27202	38431	25326	18886	16339	93124	60017	25744	12046	72086	39499	34760	35126	54286	63096	14203	22273	68279	42751	28051	
75773	42063	56674	38687	77441	38435	30691	14298	49251	2850	41147	45244	32040	42853	3709	42760	34450	13789	22703	48067	
37200	50675	74875	8977	85206	41552	10892	11836	13310	26026	43874	12576	68240	79396	70362	64573	698	76279	111520	44832	
27924	73413	34161	32326	61949	68030	20137	84615	5682	91240	74867	34134	32825	33476	30680	45110	39426	68033	70195	30493	
60773	56526	40965	8799	16406	38927	102293	81995	77100	28073	24008	38599	18595	22621	50666	82560	37558	53794	31473	50277	
66634	49014	18259	54424	111362	79628	3951	45160	48435	45191	73375	41645	34987	96943	5887	20171	20556	14914	62834	95590	
76472	73900	100695	20146	8135	94782	52583	25677	79988	34230	48011	89198	34788	70276	20151	87739	7390	50476	63230	37678	
16713	5724	12791	4800	48919	23000	68345	34838	50885	52901	71432	48930	48974	5107	4745	77119	52987	55335	63309	36317	
96841	117319	17383	20889	94255	58155	63459	47450	168	70922	38132	56899	7793	59499	81805	36368	55179	41419	13732	9268	
7731	90513	85139	58096	82083	41641	6596	17966	51125	10301	43437	35374	46452	33003	64828	65428	32687	76890	69196	10038	
40533	26214	24791	105050	84525	52118	58001	8209	27697	12010	47242	36309	26682	5075	82060	98522	12916	8761	68977	2885	
81820	9550	32974	46462	63822	70942	73742	34807	49697	43495	51065	82189	58709	67067	31625	51693	20358	67476	2217	42181	
64833	9365	65461	75595	27942	125197	1430	19990	64442	34138	8710	12040	44014	59801	42885	16963	111379	19368	30303	81806	
11905	71337	8591	29236	38245	17436	14605	39550	75762	3033	22455	70930	522	22965	33228	38083	84085	8530	7638	64692	
82075	90200	39636	8969	2512	1329	14027	79102	52297	33815	78622	32555	58652	73520	67142	93070	26638	44060	13111	14817	
17668	25355	9412	9025	74760	15961	87591	35682	118778	12394	29392	27046	86518	51060	77454	108084	38101	41436	31828	42784	
47300	59078	76795	101415	44561	28250	99745	74724	95368	15819	51222	73880	17793	66420	48631	53103	77377	76581	68353	38024	
83851	72801	2899	26907	98494	76694	49199	25771	104512	35172	24340	54560	29345	30262	56614	31718	7197	34677	99052	5422	
135735	75349	70233	92912	5057	7661	50055	12374	67376	47386	103568	2478	140	49028	18025	68469	89060	35619	47823	84812	
9137	17491	132482	41862	17527	81885	4633	8083	104154	27655	25011	46099	12639	50581	48650	62708	66548	5118	38269	75156	
30103	88753	48592	78968	4166	87391	122411	50492	91569	47292	41330	22434	82192	110300	27218	109212	41684	92726	45945	93486	
84794	124773	88888	54373	1698	35227	38893	101217	88456	19568	41360	63283	3728	10355	1909	118727	62868	8577	61962	108984	
15746	13947	102054	32488	90034	70993	109474	33643	54331	108524	17453	78740	7986	48348	58877	89916	33512	92964	15700	20910	
44361	27890	13571	94035	87934	136968	31917	21163	33812	90889	93918	73963	77919	19265	42434	49304	22544	45840	76694	33376	
51890	5608	2883	71639	99917	10182	45394	6413	20456	25989	17877	79500	31155	49909	47118	39750	120784	70364	21548	45364	
47591	74939	46330	8163	52661	90431	76840	19011	109334	65805	17565	45631	40968	27088	53073	7643	76657	23562	46965	63512	
63455	66847	39708	49203	60494	10709	18720	63070	111708	47222	37007	31791	80797	103626	18155	43817	54012	23551	115915	12350	
27671	10332	41806	62302	21808	55552	40099	43135	82626	36190	93466	30152	6468	56010	4358	51170	43921	74526	21164	47915	
82283	81330	37897	72702	8338	48504	58397	12039	42603	50357	53290	28002	50513	7078	79183	95833	53979	21179	28928	47796	
76817	86736	41057	37233	23466	1234	72888	23537	21579	9849	2985	58050	71121	62680	63600	29023	64176	61620	90926	102868	
85479	56750	48258	113476	52467	76732	6195	45849	6423	60156	44260	54499	34172	147148	37346	51450	105816	70397	51888	14619	
72255	8375	49474	79856	117941	15899	7795	47461	13881	85070	27278	1631	60194	2434	24353	69222	58134	59943	79375	1481	
44101	54795	64425	3519	41850	19321	34365	71300	85898	83042	35914	38153	1822	102142	79865	1615	11064	2042	64981	4013	
69502	2849	58116	33639	82435	38346	68137	37920	56384	5122	75532	11901	36041	37640	46279	27098	102278	34575	90179	18603	
84043	53930	17001	81186	51259	26378	47767	12922	42449	9492	62304	29754	10205	16174	29355	68652	44991	10923	71592	8982	
11977	7678	41123	142858	6264	45279	39706	54128	30478	63123	60964	107774	93656	54878	28246	10299	107281	61093	49159	82765	
68560	51557	21533	35944	5969	51286	44411	29166	54448	46701	221	14401	51468	96406	41717	31217	32220	72089	48503	53852	
103271	85326	71672	26623	30873	47840	44546	23472	51663	35993	940	4328	108937	7597	45222	117111	51297	51828	14655	67325	
