100	20	3	20	1166641512.08697	38998.034
48651	37209	87961	4506	46522	139546	20951	51772	17283	7956	64324	91787	100813	68782	387	69347	32364	67510	56507	75548	
98058	81346	5188	86161	86510	56516	6616	90185	30590	2414	55549	23119	2158	70534	16289	88913	1941	34727	99031	91087	
22930	988	9345	45668	210	86495	52340	91576	47699	27813	15689	88731	66692	35103	3432	81800	59369	45814	20531	53443	
22965	74206	5301	89707	58492	78956	67703	91810	95827	40975	90584	64721	88904	46060	94310	75642	57331	87006	14348	6846	
81641	17236	21697	6914	9652	14471	17003	89760	42170	94537	25975	86488	120765	88959	19132	14161	27558	28872	69007	25619	
48811	45426	85104	8885	54679	31529	26359	98709	70721	68416	16891	42104	79456	23148	89760	27581	51332	9768	55759	83049	
6875	109812	72397	35598	114777	50676	3974	41497	47334	84798	16640	100026	54186	21026	110909	43401	73271	33865	69692	95532	
54258	46339	11413	10473	33183	61108	63379	85528	28598	27633	83553	3361	59642	61375	73992	5087	4533	25717	19615	96064	
37963	74294	10478	71372	20781	23560	18162	107169	83171	72650	57427	97511	36597	64948	37670	27079	39808	68141	83717	5893	
79933	49341	32090	78076	11222	66906	107042	35291	18690	53021	25389	11163	61270	32429	64249	103261	52034	8388	55839	62288	
67808	12523	71850	54106	74462	17773	98747	37956	5000	10589	51087	51563	12659	16678	27546	29757	28382	56346	7740	15420	
52181	64456	13888	28553	124753	11976	14173	41027	73898	47874	1038	55492	74628	23933	27111	48168	18461	56886	20987	39953	
4157	36503	120745	16103	48086	65658	11345	85470	16200	103637	20603	11279	81249	54064	96972	24475	54124	70587	84875	44809	
48546	50428	90984	32008	32940	63809	34571	100749	5208	6737	68968	10472	8745	54171	26839	53842	34745	10594	76519	61213	
6915	50457	17272	20538	76989	54101	36846	26952	40454	6477	13857	63208	75220	734	27979	91179	78336	18733	116117	14561	
68159	86805	82040	11560	49765	37503	54040	33122	11887	80980	53250	3624	53427	16994	2685	20174	25012	5663	15779	71997	
49389	47039	75195	8936	75924	69045	7482	101309	74684	81951	42232	53662	25902	20605	32792	54270	59037	120692	106494	4975	
30527	6828	72184	113470	44062	54839	30145	96954	33718	106018	75413	79333	21062	108839	86035	17230	3269	53115	56295	52398	
22934	38717	85049	60715	44007	60911	10644	51861	52964	76780	54301	56026	54139	3758	28361	47896	98590	49670	17618	35931	
63713	45353	68154	26584	104116	48554	100662	104257	12896	2830	99310	40041	28913	67269	32750	8779	45623	28426	10873	82071	
77881	35793	35494	93867	71817	60643	25690	27074	46855	34832	26396	79856	40296	102523	104710	127	63452	27905	391	40854	
35706	2695	55504	2372	40074	25781	61241	41509	22026	18732	1462	34372	1342	40516	67037	32310	5180	6998	3614	53873	
30774	90693	81549	10828	8334	13998	56149	44466	84045	21797	37262	51870	114298	43112	78854	30794	44221	2784	39828	28444	
8953	9548	16823	51632	64811	38456	34251	26866	54918	57836	7576	98625	61882	58923	51398	35092	78082	11471	42773	18808	
80096	67113	15242	7475	85964	83103	85975	72129	30310	21560	35989	72822	31546	84827	76596	14369	28583	57774	50730	118603	
28581	51429	78307	26972	2981	34442	9884	87811	8106	43377	78222	57567	22608	94751	77959	11778	58311	56359	41923	3989	
20185	34990	52858	735	6225	22878	76582	15973	70623	9348	22759	54749	6879	41467	44836	57752	95399	92624	4226	60278	
94206	59001	50198	30328	91895	91796	67884	64632	87632	40357	17948	69188	91189	47856	41051	10089	1291	84573	107535	70827	
2311	3030	61915	54563	83306	39952	38182	43694	35920	52165	75132	35720	75220	65053	98006	17581	19448	6439	73370	86981	
13035	34457	65486	28843	82020	29685	46368	123836	46341	114784	35475	70822	17950	82878	95538	120417	47589	15512	97174	67643	
45634	103797	73376	58473	25018	57883	71195	29272	110127	72605	98070	99633	58483	118495	14016	23394	39932	67359	104283	69015	
20232	12658	46738	14828	7056	76191	852	27523	63477	4061	101583	2386	40344	117495	72578	64259	14209	50255	88689	64250	
24683	7233	19292	81175	25723	35823	42183	84113	23333	37319	70227	88470	75160	61435	7947	65019	51286	45352	35810	91477	
25021	4235	23406	7655	70566	108608	93323	50528	18587	60953	57000	38255	9718	43686	69555	64594	4277	56246	60340	70893	
89640	4885	65781	78638	58611	46755	12287	20146	27921	44030	71491	48046	9977	56952	82954	82652	227	24147	32200	45715	
389	59573	57141	41081	60531	19245	79715	75052	32534	12011	89131	112537	53895	44859	91689	106235	69164	59965	47560	104775	
25179	116933	46124	38285	10538	37058	80481	118861	39048	53196	25137	69300	28711	32030	18228	61760	24796	55172	39491	89816	
116845	6244	69126	58679	46693	84142	8620	45790	62025	12968	26458	26802	47195	44942	67478	6180	793	8671	29035	60297	
61199	1822	3422	45095	48588	89746	7720	63353	99789	36645	64805	87782	2778	55108	45967	54868	23199	75330	81231	90171	
80958	60305	8891	23871	80604	20770	8241	52452	24270	5308	77280	47683	1395	46066	19014	57808	62855	62704	5021	98969	
78461	4334	54573	71226	75217	20723	55820	38633	89604	67669	71626	22064	31738	100940	9200	35486	9236	78144	33714	79172	
10116	21638	26292	10783	101858	123562	54605	30807	85121	12619	10185	20728	114373	73690	76916	59669	30957	59449	8900	47196	
52313	14700	48682	56239	21553	35044	36869	36398	78377	102979	4718	92174	29801	46349	50858	70205	32560	66065	6324	1044	
80092	42215	124929	48511	55565	953	28409	64709	18269	11241	20463	24063	45635	75317	6756	114919	34431	120218	55968	19625	
44033	63301	15286	81882	90366	68936	86695	127640	84830	59224	25648	54181	15314	41984	52927	8647	58122	30874	26757	100190	
20938	86964	22947	112926	43303	68091	61418	39661	20365	1076	11851	29887	1558	78444	17166	38490	22583	85182	65224	47512	
75104	70835	96333	4191	30962	67141	33522	70581	97827	14871	18460	14708	117793	63712	90862	61516	18322	99799	8814	23736	
87659	11046	47417	38362	73343	49685	38473	35166	18328	56760	69290	3095	46406	47240	12304	19271	52712	92046	76249	4544	
30108	35288	52781	77470	56605	23820	7758	31925	42087	37258	36270	14486	58092	36934	4149	19803	21214	41910	14761	48289	
18038	49277	10284	74157	61108	19195	4076	39546	5510	10068	37734	95195	119526	99418	12323	73194	59267	86263	38399	57366	
33000	121269	10589	3285	51316	16967	60894	6422	767	12871	77352	124831	74027	28993	52248	65937	37029	29953	15350	3583	
42487	76757	44373	12687	30257	3755	86292	4186	31238	73350	37569	20422	43512	81438	44539	592	4067	31505	49770	17528	
30243	61434	62099	7664	22517	85576	86078	82321	25999	108875	29736	29964	60827	85805	75805	47039	101481	37630	779	11848	
90264	90263	24681	67963	71513	26575	62621	8036	75426	96662	120272	40283	13430	105958	39826	32634	63901	77258	33779	12091	
85005	46282	78265	33065	8114	67291	16067	10149	29134	1288	77225	66849	74296	81899	23393	3911	71006	31793	92235	26707	
75130	44864	103724	21325	78724	61890	30527	41761	52663	67753	58900	25178	33282	52491	30334	52772	21525	70961	104756	90387	
24666	15980	27903	35241	98229	47179	57911	43585	56899	12864	4065	65283	29331	21376	10779	49994	53852	40199	5721	39552	
32843	6747	101303	78571	61962	52323	75445	391	37239	85985	65846	51903	65956	99547	20554	29358	47921	20633	25555	63022	
40461	33870	12403	11628	58803	48948	31553	81413	17689	80349	93324	81238	2664	8945	34355	99434	13104	66901	2632	103428	
5562	49178	41234	110469	62417	15283	30661	84906	17073	53044	105011	74384	11879	20704	36763	50433	11630	4534	104203	39133	
66681	18688	88490	38635	33080	94500	45188	20161	23282	9787	117079	57588	31146	25867	19033	14038	52846	12963	19955	49951	
67655	22475	72322	50788	70780	45845	20751	3654	4185	25899	71105	4836	4727	44643	2117	45037	24188	53661	6627	118713	
