50	5	3	5	127290781.179406	4892.598
1	21.153	0	17.727	2	21.87	42173	8434.6	1	23.176	2	17.687	4	23.081	1897	379.4	3	17.518	0	17.037	1	22.597	98559	19711.8	3	15.082	2	20.091	1	18.782	98243	19648.6	0	15.06	2	16.569	1	21.872	22459	4491.8	638051	9.779
4	18.74	1	20.194	3	18.573	58087	11617.4	4	18.425	2	19.492	1	19.602	29193	5838.6	0	19.122	4	20.19	3	15.971	72881	14576.2	2	19.986	1	23.263	4	23.336	25057	5011.4	0	22.395	2	16.777	1	23.093	20638	4127.6	437238	1.917
4	20.311	0	24.638	2	24.637	66190	13238	0	21.671	3	21.486	4	15.978	45030	9006	1	19.274	2	24.135	3	20.745	92986	18597.2	4	17.19	0	19.159	3	15.199	44693	8938.6	4	22.914	3	19.488	2	19.486	41263	8252.6	804909	9.648
0	20.277	4	24.64	2	21.268	52250	10450	1	24.471	2	23.917	0	17.064	52491	10498.2	0	19.014	4	24.186	3	20.096	98507	19701.4	0	20.26	2	23.905	4	20.46	1603	320.6	0	20.901	2	22.999	1	24.839	95420	19084	557302	2.222
2	16.735	4	19.57	0	24.615	43033	8606.6	1	17.524	2	24.724	3	17.836	1053	210.6	2	20.156	0	20.559	1	17.998	16884	3376.8	4	23.283	1	20.594	3	23.355	64998	12999.6	0	19.524	3	15.269	4	16.594	11026	2205.2	191654	8.033
1	22.928	2	23.149	0	20.404	79399	15879.8	1	15.375	3	17.049	4	21.504	27091	5418.2	0	15.996	2	24.097	4	15.975	29671	5934.2	2	23.58	0	15.439	3	23.615	35361	7072.2	4	22.104	1	20.428	0	17.242	77526	15505.2	527483	6.492
1	21.164	3	16.007	0	20.223	67375	13475	4	20.885	3	24.07	2	18.232	95526	19105.2	4	18.213	0	20.146	1	21.785	22685	4537	2	23.59	4	20.92	3	16.648	58336	11667.2	3	19.558	2	19.116	1	17.808	85980	17196	674979	3.019
1	22.56	4	20.092	0	23.333	34696	6939.2	0	24.99	4	22.946	2	20.607	66382	13276.4	4	17.255	2	21.638	0	22.889	17503	3500.6	2	22.446	4	20.75	3	19.846	69103	13820.6	2	19.679	3	24.373	1	19.381	41592	8318.4	463137	6.131
0	23.174	1	23.301	2	21.68	14097	2819.4	4	24.847	2	24.827	3	24.403	98201	19640.2	4	20.774	0	20.147	1	20.661	74940	14988	0	20.586	2	17.123	4	16.349	10501	2100.2	1	20.455	3	15.352	0	24.872	23753	4750.6	523828	8.006
0	18.812	3	18.184	2	19.306	91725	18345	2	16.377	0	19.101	4	21.088	12951	2590.2	0	22.099	2	22.356	4	18.321	29551	5910.2	3	20.604	0	24.249	4	20.197	67136	13427.2	1	23.493	4	19.404	2	18.17	24341	4868.2	495645	9.868
0	23.161	1	20.637	3	18.924	34806	6961.2	3	23.178	0	15.793	4	23.454	93610	18722	3	18.923	1	15.202	4	24.613	97195	19439	1	24.668	3	23.821	0	23.325	97523	19504.6	1	16.272	4	21.799	0	19.848	34792	6958.4	675406	9.628
3	22.76	0	21.362	1	16.723	78197	15639.4	1	24.754	2	22.565	0	23.303	59273	11854.6	2	16.602	0	18.98	4	17.657	18677	3735.4	0	24.694	1	21.418	4	21.144	39908	7981.6	2	19.47	3	16.949	4	20.966	24335	4867	222814	5.082
2	22.975	3	19.091	1	20.806	22461	4492.2	3	15.467	0	18.968	2	17.202	52885	10577	4	15.639	3	16.654	1	24.078	88441	17688.2	4	16.236	3	18.89	1	20.956	61127	12225.4	2	15.305	1	17.149	3	16.083	18888	3777.6	504182	6.805
1	19.787	4	22.534	2	21.118	50512	10102.4	3	21.378	2	21.546	0	17.607	12148	2429.6	4	23.317	3	18.107	2	17.409	66240	13248	0	20.449	2	15.46	4	22.146	36491	7298.2	4	22.626	2	18.558	3	18.633	24267	4853.4	334367	3.607
1	20.752	0	16.996	3	24.07	23000	4600	1	17.588	2	24.68	0	15.216	11906	2381.2	1	20.43	3	23.414	0	18.664	57528	11505.6	4	20.931	0	24.763	3	24.968	76553	15310.6	3	17.345	1	18.598	0	22.081	3707	741.4	175284	5.947
2	19.412	4	20.169	0	24.553	68169	13633.8	0	19.601	3	22.862	1	19.844	26905	5381	0	20.121	2	24.653	4	16.109	76095	15219	0	15.024	1	19.648	2	15.211	85556	17111.2	0	24.476	1	19.708	4	20.759	22107	4421.4	487956	1.741
0	16.599	3	19.86	1	19.548	32333	6466.6	3	21.906	0	19.716	2	15.26	25804	5160.8	2	15.574	4	19.259	1	23.974	51922	10384.4	1	17.843	3	17.642	4	18.601	11690	2338	2	17.792	4	19.819	3	18.2	32183	6436.6	297088	3.719
3	20.062	0	20.212	4	22.221	87694	17538.8	3	22.222	2	23.495	1	22.65	39116	7823.2	0	18.49	4	16.338	1	21.865	56188	11237.6	1	17.042	3	16.676	0	18.796	13835	2767	2	20.677	0	16.057	3	20.939	16528	3305.6	437176	4.055
3	15.362	4	15.033	2	18.663	48762	9752.4	4	19.384	0	23.088	2	20.899	53472	10694.4	0	17.144	4	23.426	2	24.81	79880	15976	4	18.073	3	18.591	2	22.24	95173	19034.6	0	20.733	2	18.194	3	21.124	76925	15385	993918	6.81
0	20.463	4	21.995	2	23.765	85480	17096	3	24.872	2	23.879	0	19.608	43533	8706.6	0	16.921	2	17.641	4	21.511	74507	14901.4	0	20.831	3	19.968	2	15.955	1545	309	0	18.59	2	16.032	4	24.34	33392	6678.4	257295	7.838
1	17.638	2	20.936	0	17.07	14525	2905	1	20.607	4	20.093	2	16.724	43211	8642.2	0	20.721	3	15.271	4	18.256	86085	17217	4	15.475	0	17.667	3	16.544	27917	5583.4	0	23.156	3	15.864	1	20.762	26411	5282.2	326945	2.132
0	18.128	3	17.629	1	18.216	88316	17663.2	2	23.094	0	17.897	1	19.33	5244	1048.8	4	19.124	2	24.847	3	21.253	95166	19033.2	1	16.608	3	24.083	2	21.079	56349	11269.8	4	18.185	0	17.742	1	24.592	87888	17577.6	571031	7.26
1	24.997	0	22.659	3	20.396	16036	3207.2	4	16.937	1	20.809	0	22.288	11998	2399.6	0	20.748	2	18.305	1	22.291	11971	2394.2	0	15.891	3	19.215	1	18.637	87798	17559.6	2	15.278	0	15.549	4	23.445	42224	8444.8	278164	1.227
3	16.995	0	17.066	2	20.433	61406	12281.2	1	22.033	4	22.105	3	19.378	19921	3984.2	3	24.92	0	19.578	2	22.487	92077	18415.4	4	20.461	0	21.602	3	24.603	49983	9996.6	0	20.938	4	22.558	3	20.974	82708	16541.6	808702	4.268
