20	5
3	9816	4	11190	2	53159	0	4238	1	41087	
1	146251	4	54168	0	131325	2	24014	3	58934	
2	50280	3	65698	1	74606	4	54190	0	19491	
0	21120	3	92793	4	61565	1	15210	2	50620	
2	53978	4	55935	3	68838	0	37615	1	51392	
0	14110	4	64178	3	30336	2	70266	1	26036	
2	22716	0	100507	1	114954	4	16753	3	3179	
3	78450	2	77520	1	33276	4	27385	0	6954	
1	185845	2	113069	4	83459	0	54559	3	61978	
3	18228	2	65268	0	8202	4	22625	1	28554	
4	168359	2	46493	0	113136	1	56168	3	133298	
3	68688	1	130042	0	36327	2	47852	4	10222	
1	33149	3	3132	0	78951	4	2466	2	24348	
4	20167	0	3799	3	76940	2	51748	1	100662	
2	48001	1	9162	4	22493	3	61513	0	32528	
4	139290	1	88844	3	52870	0	36160	2	26043	
1	102913	0	61254	4	62536	3	23996	2	153700	
0	71251	4	16807	2	4982	1	96058	3	32469	
1	29352	4	49624	0	29319	3	3302	2	3240	
3	63773	1	99237	0	40766	2	24156	4	45365	
