# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.749
* 0 47469
* 0 21518
* 0.016 15959
* 1.077 15909
* 1.077 15907
* 1.077 15810
* 1.17 15631
* 1.311 15625
* 1.904 15609
* 2.045 15600
* 2.092 15572
* 2.092 15440
* 2.092 15325
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 15325
# NUMBER OF BRANCHES: 55721
# END TIME: 3.886
## Solution: 
20
60 0
228 625
50 1131
100 1793
105 2621
55 3345
135 3672
48 4066
123 4531
231 5058
142 5761
153 6494
216 7880
23 8461
89 9337
91 9759
134 10413
196 11678
4 13168
182 14170
# BEST TD SOLUTION: 15325
