# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_11_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.874
* 0 47565
* 0 14754
* 0.062 14711
* 0.078 14621
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14621
# NUMBER OF BRANCHES: 134154
# END TIME: 8.662
## Solution: 
20
215 0
233 321
120 655
44 911
43 1285
38 1448
74 1942
241 2601
68 3073
129 4259
75 4652
81 4995
11 6125
153 7223
48 8690
101 10139
88 10927
137 12611
250 13173
177 13697
# BEST TD SOLUTION: 14621
