# INSTANCE: InstancesTDTSP/NewTWinstances/inst_50_16_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 300
# EXTRACTION TIME: 16.725
* 0.012 47536 -1

* 0.018 29327
* 0.026 26115
* 0.19 26056
* 0.234 26012
* 0.3 25935
* 0.341 25848
* 0.43 25512
* 0.447 25508
* 0.457 25452
* 0.495 25429
* 0.51 25414
* 0.516 25315
* 0.671 25236
* 0.685 25034
* 0.758 25002
* 8.002 24749
* 8.051 24679
* 10.389 24639
* 14.524 24609
* 14.569 24608
* 21.469 24481
* 21.59 24429
* 21.653 24399
* 26.589 24330
* 49.755 24272
* 61.284 24260
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 24260
# NUMBER OF BRANCHES: 2880385
# END TIME: 316.728
## Solution: 
50
163 0
160 318
162 556
49 946
231 1216
61 1483
122 1903
42 2310
31 2823
254 3059
217 3380
245 3951
21 4410
118 4904
251 5395
252 5873
253 6301
93 6884
97 7540
104 7959
100 8706
227 9483
232 10372
56 10969
19 11608
23 11878
24 12572
149 13073
157 13363
85 13791
77 14093
213 14359
183 14766
169 15086
194 15831
113 16209
106 16491
2 16835
107 17200
138 17632
109 18525
5 19202
110 19381
10 19746
205 20517
206 20819
235 21189
249 21956
197 22646
189 23740
# BEST TD SOLUTION: 24260
