# INSTANCE: InstancesTDTSP/NewTWinstances/inst_50_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 300
# EXTRACTION TIME: 14.943
* 0.01 24535
* 0.017 24173
* 0.048 23758
* 0.411 23692
* 1.222 23569
* 1.242 23558
* 14.861 23446
* 15.396 23407
* 35.553 23400
* 35.641 23394
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23394
# NUMBER OF BRANCHES: 462555
# END TIME: 314.945
## Solution: 
50
227 0
133 536
55 977
135 1094
57 1411
125 1837
58 2296
242 2645
243 2874
49 3220
43 3652
47 3989
126 4197
121 4453
149 4927
71 5661
214 6089
85 6448
70 6866
211 7259
132 7620
118 8349
218 8559
220 8976
251 9241
116 9776
45 10360
219 10681
56 11215
152 11808
150 12115
170 12850
183 13245
172 13693
182 14059
181 14429
175 14698
194 15410
7 15985
2 16387
0 16955
106 17384
108 17818
8 18222
9 18415
207 19476
94 20668
134 21380
96 22145
100 22749
# BEST TD SOLUTION: 23394
