# INSTANCE: InstancesTDTSP/NewTWinstances/inst_50_12_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 300
# EXTRACTION TIME: 18.388
* 0.008 24629
* 0.015 24547
* 0.025 24525
* 0.051 24358
* 0.343 24292
* 0.369 24290
* 43.99 24269
* 44.13 24224
* 55.038 24209
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 24209
# NUMBER OF BRANCHES: 2452263
# END TIME: 318.39
## Solution: 
50
102 0
20 462
29 809
236 1171
217 1664
254 1964
86 2261
63 2700
54 2978
53 3261
149 3697
168 4363
170 4684
131 5101
75 5403
85 5712
68 6794
205 7423
82 7855
70 8001
76 8432
129 8998
65 9724
43 10000
230 10419
42 11004
19 11585
36 12184
64 12552
232 12794
133 13379
97 13821
89 14251
91 14723
101 15131
98 15600
199 16130
50 16658
163 17797
188 18066
11 18937
113 19645
3 19909
14 20239
108 20534
115 20987
106 21495
239 21826
4 22260
138 22761
# BEST TD SOLUTION: 24209
