# INSTANCE: InstancesTDTSP/NewTWinstances/inst_50_6_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 300
# EXTRACTION TIME: 20.993
* 0.01 48631 -1

* 0.015 48473
* 0.041 47999
* 0.049 22814
* 0.062 22750
* 0.345 22690
* 0.41 22567
* 0.416 22508
* 0.539 22507
* 0.56 22442
* 24.401 22441
* 24.499 22429
* 32.364 22331
* 32.472 22321
* 32.487 22246
* 32.521 22173
* 32.558 22170
* 32.775 22158
* 32.997 22126
* 34.478 22123
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22123
# NUMBER OF BRANCHES: 2665611
# END TIME: 320.995
## Solution: 
50
105 0
97 378
104 652
234 936
135 1327
232 1788
33 2117
228 2299
125 2780
60 3327
231 3793
230 4062
243 4247
229 4700
42 5021
44 5562
34 6132
63 6551
24 7094
40 7433
86 7874
27 8469
217 8945
26 9619
21 10255
246 10749
201 11229
209 11969
240 12620
77 13133
210 13386
170 13709
187 13998
166 14185
46 14633
37 14740
152 15082
162 15440
212 15908
181 16135
184 16653
180 17157
18 17857
194 18075
112 18561
115 18911
106 19295
239 19713
4 20059
50 21424
# BEST TD SOLUTION: 22123
