# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_6_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.826
* 0.001 48454
* 0.001 48267
* 0.008 14125
* 0.016 14089
* 0.202 14049
* 0.223 14028
* 0.225 13702
* 0.23 13577
* 0.233 13263
* 0.246 13226
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13226
# NUMBER OF BRANCHES: 29630
# END TIME: 2.423
## Solution: 
20
244 0
217 366
254 586
86 762
157 1167
46 1624
243 2030
248 2564
199 3963
98 4785
58 6263
146 7257
162 7454
145 7970
186 8641
182 9119
169 9471
113 10559
0 11251
84 12426
# BEST TD SOLUTION: 13226
