# INSTANCE: InstancesTDTSP/NewTWinstances/inst_50_1_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 300
# EXTRACTION TIME: 15.303
* 0.01 48007 -1

* 0.035 26525
* 0.049 26411
* 0.376 26297
* 0.467 26214
* 0.474 26197
* 0.49 26100
* 0.531 26055
* 5.038 25796
* 26.028 25697
* 26.993 25569
* 27.256 25005
* 27.503 24906
* 27.553 24876
* 29.365 24822
* 29.414 24773
* 31.521 24755
* 31.825 24740
* 31.862 24734
* 31.869 24690
* 33.329 24667
* 33.372 24643
* 62.555 24633
* 63.804 24616
* 63.958 24607
* 64.048 24492
* 64.233 24468
* 64.996 24466
* 65.282 24433
* 65.51 24411
* 65.516 24388
* 66.351 24235
* 68.102 24189
* 68.242 24089
* 68.495 23990
* 68.709 23955
* 70.943 23770
* 72.094 23762
* 72.124 23732
* 72.293 23552
* 73.516 23551
* 74.94 23526
* 87.232 23511
* 88.076 23500
* 88.399 23498
* 89.13 23493
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23493
# NUMBER OF BRANCHES: 2161130
# END TIME: 315.31
## Solution: 
50
231 0
123 417
19 609
124 908
36 1309
64 1532
227 2070
62 2884
99 3492
105 4262
119 5303
27 5946
215 6472
26 6997
233 7458
237 7740
22 8227
52 8961
126 9298
46 9644
43 10083
140 10461
151 10897
163 11210
165 11706
141 12105
158 12654
181 13359
169 13706
178 13973
185 14461
212 15090
208 15355
75 15628
214 15907
213 16114
183 16422
113 17186
10 17629
16 17974
4 18493
1 18755
136 19364
132 20371
203 20827
73 21270
204 21555
210 21990
167 22750
58 23339
# BEST TD SOLUTION: 23493
