# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_2_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.801
* 0.002 15227
* 0.747 15024
* 0.804 15020
* 0.809 14946
* 0.816 14510
* 0.817 14475
* 0.872 14286
* 0.883 14278
* 1.206 14200
* 1.208 14174
* 1.85 14166
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14166
# NUMBER OF BRANCHES: 65419
# END TIME: 5.399
## Solution: 
20
26 0
47 684
43 849
232 1476
35 2128
163 3691
208 4670
147 5478
154 5588
67 6350
81 6951
76 7559
235 7882
139 9083
115 9798
110 10220
2 10600
6 10779
247 11594
173 12878
# BEST TD SOLUTION: 14166
