# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_19_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.887
* 0.001 17404
* 0.002 15000
* 0.003 14715
* 0.009 13820
* 0.063 13786
* 0.37 13642
* 0.376 13616
* 0.377 13607
* 0.378 13578
* 0.387 13560
* 0.399 13404
* 0.405 13400
* 0.406 13337
* 2.598 13329
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13329
# NUMBER OF BRANCHES: 1917201
# END TIME: 117.951
## Solution: 
20
147 0
212 397
153 919
142 1389
37 1873
23 2366
39 2909
231 3238
242 3582
140 4184
43 4636
54 5230
128 5929
210 6252
67 6864
178 7607
1 8929
223 10576
201 12008
30 12707
# BEST TD SOLUTION: 13329
