# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.795
* 0.002 21183
* 0.002 15340
* 0.01 15120
* 0.017 15036
* 0.063 14609
* 0.411 14608
* 0.414 14472
* 0.419 14456
* 0.431 14325
* 0.436 14121
* 0.457 14115
* 1.123 14044
* 1.178 14035
* 5.648 14012
* 6.081 13942
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13942
# NUMBER OF BRANCHES: 484650
# END TIME: 29.688
## Solution: 
20
88 0
97 401
216 1048
244 1543
122 2269
140 2750
156 3290
150 3851
161 4370
190 5221
145 6110
158 6730
54 7326
210 7986
209 8537
76 8979
222 9460
110 10595
111 11298
181 12479
# BEST TD SOLUTION: 13942
