100	5	3	5	261525336.31083	9797.2452
14430	2064	73853	105322	60433	
84181	95505	56265	3794	104057	
22500	24192	16295	44924	113031	
95452	64175	37186	35811	31638	
74058	84909	64939	62414	70079	
91742	57863	36509	2140	9207	
10820	49131	99025	44529	3559	
25886	5148	89287	43362	12100	
41342	35295	10127	75808	40924	
36754	78342	14405	90060	147026	
112539	52573	2961	3917	26663	
21275	32588	68185	25110	28769	
79922	95785	60768	64918	46865	
29277	57007	23627	56424	4396	
73037	83963	56249	28819	59847	
43523	41958	25487	89525	13908	
71706	32558	70644	27147	26429	
83273	29877	49954	82964	40603	
108287	4855	43235	95415	23959	
112900	30368	13902	95526	9720	
21184	88885	12224	94256	39463	
67752	9092	19711	55014	6268	
38622	28693	36075	15285	90548	
60667	62505	94289	84612	87394	
19413	69485	58919	699	72136	
97596	82904	74291	38108	14382	
53845	41135	40942	76022	23491	
5690	57265	63088	87732	112346	
6926	58150	33467	59460	25744	
105003	116939	24302	71697	33932	
86698	58312	61942	30087	65902	
3524	47111	35022	76939	13950	
108204	56697	85969	95398	67942	
2962	66006	58046	6470	26360	
41279	13909	66878	10350	55785	
56154	25411	27430	10435	6321	
25610	34867	72474	88466	18323	
8755	92831	33220	1115	113430	
105940	87690	3668	45674	95362	
63164	24822	84949	24577	82445	
79225	44129	26586	42306	57180	
46332	36697	43418	36431	62784	
82124	85791	35117	98467	27999	
31494	101413	100449	86536	53396	
51011	21490	57968	7628	71380	
67222	9724	64285	59348	61818	
99839	65336	52690	69375	12737	
12152	65169	117066	63268	32069	
6558	43406	51764	87589	19906	
26234	820	39437	88505	14549	
21682	84585	40658	1424	91519	
110981	59302	46238	77007	89047	
31979	93709	16863	53672	67425	
56212	78500	32982	57350	23542	
74064	4316	8675	59513	28803	
33745	78280	50653	78757	60078	
24535	40762	5243	2626	84854	
57449	52792	50438	55628	19191	
71146	11827	69312	39046	76600	
42740	78888	1191	73783	46609	
6798	26037	61410	69265	64995	
62415	611	73185	54385	114841	
85694	65608	24861	45853	28090	
12297	78425	44574	57002	30571	
64791	14034	100013	12310	24517	
11892	115966	2375	59235	25306	
9319	63365	51351	86572	3418	
119299	81454	32770	23936	12142	
22627	62175	32897	43984	48529	
35248	12699	46620	87945	103606	
32492	47661	8930	49999	25263	
21676	101872	90806	7158	75733	
95941	85253	24674	36080	52895	
11600	54518	23605	40376	15311	
11816	30224	60015	43568	38412	
73891	14507	94517	103644	3320	
88226	29646	10150	8921	23139	
14535	110495	25230	95038	44222	
32907	36554	14656	41450	32162	
83839	79005	30387	33217	6371	
23359	50602	78664	26947	25095	
108051	3814	23682	12502	67781	
35577	28426	6831	19738	10950	
30312	9301	113640	15245	36218	
78123	38176	36016	54158	77755	
36963	17952	46585	63739	28249	
43634	31415	64607	5200	13029	
11000	17505	15476	22042	19929	
92348	37481	32804	4822	24485	
20975	33764	57204	61212	88687	
44411	40364	123498	55554	68739	
98531	95130	80141	53373	48445	
28061	101539	40233	19817	73389	
37638	51304	2763	53331	14174	
7530	19616	43037	42460	64135	
4974	8182	89381	55180	18964	
50212	54804	68267	95305	41602	
36486	27005	61569	82015	48414	
31269	27013	69282	60486	41606	
43306	31357	104898	11178	47706	
101447	83233	690937	71985	1306253	62733	1845644	55545	2411027	50309	3129628	61520	3492832	58351	4097368	52430	4498757	77123	5224934	52187	5796251	48805	6185533	90174	6711924	50402	7257170	51095	7755581	70170	8434335	57267	8993733	63210	9540064	69137	10256757	46368	10912773	50216	11420880	76886	11838605	46675	12535265	54737	12887026	51393	13217513	74696	13705785	56970	14229311	57546	14878863	71153	15372188	49904	15766418	56276	16400869	58126	16977630	58369	17433923	80204	17791744	60062	18335158	58216	18835714	67209	19395119	63148	20214139	66117	20816974	65133	21212091	50655	21902088	62541	22350868	50441	22894024	81642	23428184	56106	23901504	59049	24394057	53682	24919014	60925	25388403	71247	25851699	67205	26419618	64573	26880264	68840	27475314	37630	28080290	68366	28589458	65604	29293849	78217	29799372	39162	30406842	67792	30835771	36467	31310406	61510	31873095	47559	32554026	65261	33094362	56945	33484326	66968	34016117	37376	34461197	63112	35080238	59651	35519618	78560	36051361	48349	36580409	80695	37020813	60120	37575564	59337	38016409	61809	38508404	67415	39072597	52712	39581744	68733	39975687	83275	40391400	60616	40827898	54535	41331620	66630	42058455	82965	42551222	56990	43016131	52655	43609041	52018	44306144	64828	44908740	57139	45315175	65159	45999992	73162	46735559	67771	47248646	46782	47694464	65942	48404445	64798	48953628	56881	49572388	90492	50144352	41576	50664479	37112	51032041	43245	51598493	49335	52248273	63227	52744060	75622	53356589	49208	53923780	77060	54439266	43309	54927271	62334	55460999	35911	55932043	46031	56424654	59555	56939651	71557	57571465	59456	58222361	54566	58726283	54038	59335052	42503	59994443	58604	60366505	71584	61080007	71152	61391745	51585	62001296	69991	62536891	66353	63029112	71254	63541093	40591	64238578	67625	64797136	60534	65246538	68393	65838876	73821	66354894	54859	66937253	88180	67374502	58240	67767206	59536	68340425	63650	68828437	62806	69339857	70624	69727334	66745	70451879	56015	71078279	67103	71674815	72274	72255962	72273	72829914	79878	73251092	59386	73701727	57937	74389243	57651	74990194	85133	75580790	51297	76023184	76971	76578337	44163	77195338	55296	77820526	75968	78342281	64324	78936171	50982	79657359	66044	80124503	51505	80579430	60512	81105064	50804	81589515	48948	82144656	44578	82715283	40382	83148033	61861	83859880	71964	84454508	75670	84982005	69725	85576135	60491	86145407	42279	86608547	88353	87123012	56154	87663008	60885	88266496	70605	88777938	53605	89144565	43403	89635225	81371	90217485	48451	90744427	71981	91370569	64084	91932342	53466	92410596	69139	93043557	58145	93384407	53067	93980277	62086	94530786	66630	95088375	72187	95699637	58993	96270468	73003	96764895	75852	97257315	66388	97813698	52631	98316153	68622	99020514	80000	99496813	57936	100117824	64616	100597358	51973	101201095	59758	101855075	51426	102332655	55847	102821516	68406	103351011	43412	103916160	84024	104371487	63861	104909685	50820	105315373	54502	105512813	62297	106036338	78710	106594213	58148	107111748	66086	107702410	64083	108242812	77295	108668132	75964	109214010	72163	109715122	39555	110068869	76025	110631782	37504	110988965	57712	111477432	62412	112012550	74643	112576988	72497	113095941	39602	113505165	36080	113925836	55675	114499391	60282	114992107	62400	115492338	64930	115905310	50306	116430310	50687	116989230	41711	117446985	78039	117964168	89990	118642162	46692	119253014	83024	119829367	74453	120515164	78068	121106304	47143	121396642	52892	121954382	58145	122633465	64943	
503983	70850	1086769	52631	1892628	54350	2658667	35863	3038254	68032	3720843	49814	4509506	46412	4933093	48440	5385933	61500	5878255	68844	6540500	50049	7175867	47219	7859229	52832	8485085	56422	9025575	50379	9671850	52041	10331030	50684	10760358	58486	11458899	63043	12297710	70465	12760866	39393	13227392	55633	14036895	68489	14882063	47988	15484296	60890	16242899	53156	17040726	53809	17624141	39030	18469850	43435	18999138	42870	19515624	49947	19981353	31314	20572685	60934	21348308	56462	21980422	70615	22801240	36928	23612086	53897	24240314	68624	25078921	62007	25642287	68935	26204863	55087	26770478	31489	27447408	67330	28267334	43880	28640065	56194	29452640	43289	30103014	61071	30803865	45149	31714452	46699	32418909	72676	33349668	60447	33928376	30038	34516726	47781	35137555	57446	35803387	50272	36627557	47079	37506220	43134	38136887	50263	38953888	61794	39504642	45697	40306660	55796	40863799	59412	41515480	63971	42072026	50711	42519396	42303	43203529	50214	43874654	55003	44609624	59876	45033837	52430	45875315	57631	46496660	25179	47017952	46390	47600288	47791	48438794	46488	49132745	56533	49652122	52775	50226186	74885	50834675	46244	51271296	49601	51910551	57751	52396353	46745	52921314	60927	53453274	38409	54026752	42095	54883454	53116	55243368	46945	55839583	53840	56469084	62478	57122147	39435	57576378	62469	58331681	63721	59174416	36327	59886294	47524	60548355	44284	61062530	48257	61773733	55904	62570335	46120	63146026	81917	63948485	49440	64365791	49054	65224087	64792	65813765	73914	66493659	66916	67151810	56028	67829814	44977	68500892	46317	69465383	51660	70165419	47429	70901518	63447	71327125	52874	71983781	62588	72507619	43634	72981751	58701	73642877	56231	74486856	85922	75270066	50824	75970062	53724	76933641	57151	77591869	45878	78174832	37740	78900065	68878	79654132	82544	80255794	54153	81147959	60899	81838725	52197	82372561	70097	83087678	47541	83739804	58885	84609287	38038	85164787	42385	85954223	43940	86431875	56287	86970430	51151	87633910	42791	88323694	73833	88864724	54884	89566450	43368	90081806	61826	90699007	46019	91295293	49442	91888538	62815	92657599	61022	93206737	65098	93802256	59304	94767646	59797	95426550	64802	96115114	68912	96702974	43610	97315224	55792	97925601	64408	98746495	43984	99575104	52031	99901802	59013	100540278	59917	101470543	39084	102083018	44724	102777591	45894	103486273	61701	104186831	40832	104833145	64510	105420861	56416	106232324	38541	106917416	87313	107443109	58497	108087336	40373	108758521	54299	109245684	45799	109866511	49649	110724941	65732	111309434	62271	112018415	53098	112915141	54249	113737256	41265	114585491	41685	115188825	81056	115957355	36157	116573606	60915	117231800	59682	117948479	35883	118644125	51329	119442009	56925	120138478	60967	120662261	62068	121362741	59718	122122519	67941	122849449	49760	
