Field|NAMES,ModelName,InstanceName,Parameters,TimeLimit,CostLimit
Field|KEYS,1,1,1,0,0

JobShopEarliTardi,BFS/TE_1_15x2.txt,,180,-1
JobShopEarliTardi,BFS/TE_2_15x2.txt,,180,-1
JobShopEarliTardi,BFS/TE_1_15x5.txt,,450,-1
JobShopEarliTardi,BFS/TE_2_15x5.txt,,450,-1
JobShopEarliTardi,BFS/TE_1_15x10.txt,,800,-1
JobShopEarliTardi,BFS/TE_2_15x10.txt,,800,-1

JobShopEarliTardi,BFS/LE_1_15x2.txt,,180,-1
JobShopEarliTardi,BFS/LE_2_15x2.txt,,180,-1
JobShopEarliTardi,BFS/LE_1_15x5.txt,,450,-1
JobShopEarliTardi,BFS/LE_2_15x5.txt,,450,-1
JobShopEarliTardi,BFS/LE_1_15x10.txt,,800,-1
JobShopEarliTardi,BFS/LE_2_15x10.txt,,800,-1

JobShopEarliTardi,BFS/TT_1_15x2.txt,,180,-1
JobShopEarliTardi,BFS/TT_2_15x2.txt,,180,-1
JobShopEarliTardi,BFS/TT_1_15x5.txt,,450,-1
JobShopEarliTardi,BFS/TT_2_15x5.txt,,450,-1
JobShopEarliTardi,BFS/TT_1_15x10.txt,,800,-1
JobShopEarliTardi,BFS/TT_2_15x10.txt,,800,-1

JobShopEarliTardi,BFS/LT_1_15x2.txt,,180,-1
JobShopEarliTardi,BFS/LT_2_15x2.txt,,180,-1
JobShopEarliTardi,BFS/LT_1_15x5.txt,,450,-1
JobShopEarliTardi,BFS/LT_2_15x5.txt,,450,-1
JobShopEarliTardi,BFS/LT_1_15x10.txt,,800,-1
JobShopEarliTardi,BFS/LT_2_15x10.txt,,800,-1

JobShopEarliTardi,BFS/TE_1_20x2.txt,,240,-1
JobShopEarliTardi,BFS/TE_2_20x2.txt,,240,-1
JobShopEarliTardi,BFS/TE_1_20x5.txt,,600,-1
JobShopEarliTardi,BFS/TE_2_20x5.txt,,600,-1
JobShopEarliTardi,BFS/TE_1_20x10.txt,,1000,-1
JobShopEarliTardi,BFS/TE_2_20x10.txt,,1000,-1

JobShopEarliTardi,BFS/LE_1_20x2.txt,,240,-1
JobShopEarliTardi,BFS/LE_2_20x2.txt,,240,-1
JobShopEarliTardi,BFS/LE_1_20x5.txt,,600,-1
JobShopEarliTardi,BFS/LE_2_20x5.txt,,600,-1
JobShopEarliTardi,BFS/LE_1_20x10.txt,,1000,-1
JobShopEarliTardi,BFS/LE_2_20x10.txt,,1000,-1

JobShopEarliTardi,BFS/TT_1_20x2.txt,,240,-1
JobShopEarliTardi,BFS/TT_2_20x2.txt,,240,-1
JobShopEarliTardi,BFS/TT_1_20x5.txt,,600,-1
JobShopEarliTardi,BFS/TT_2_20x5.txt,,600,-1
JobShopEarliTardi,BFS/TT_1_20x10.txt,,1000,-1
JobShopEarliTardi,BFS/TT_2_20x10.txt,,1000,-1

JobShopEarliTardi,BFS/LT_1_20x2.txt,,240,-1
JobShopEarliTardi,BFS/LT_2_20x2.txt,,240,-1
JobShopEarliTardi,BFS/LT_1_20x5.txt,,600,-1
JobShopEarliTardi,BFS/LT_2_20x5.txt,,600,-1
JobShopEarliTardi,BFS/LT_1_20x10.txt,,1000,-1
JobShopEarliTardi,BFS/LT_2_20x10.txt,,1000,-1
