50	5	3	5	127290781.179406	4892.598
48761	2215	105375	82762	22779	
71543	29582	59968	22106	18139	
69932	59111	120946	33571	29298	
37098	56272	72109	1444	107705	
35225	938	22383	74350	12572	
61276	21231	33125	27652	87154	
57741	94585	25949	56680	79596	
33841	87346	16046	74285	39352	
8605	85976	84759	9772	19887	
104059	8855	37459	77870	30154	
45793	108578	87912	97192	35965	
97174	86388	18268	34849	19747	
22032	66135	72998	77769	18369	
52168	11586	56610	31573	26780	
20464	9146	49302	95736	4373	
66742	22962	78949	113744	22999	
35718	24192	46587	14418	32670	
75261	47247	61597	15371	18310	
51515	50489	84083	77363	80169	
92659	52721	59117	1439	26851	
15400	38118	78041	31900	23033	
108441	4240	90224	63162	85642	
15596	8699	13274	68370	46867	
43915	13203	63816	42036	82808	
53357	63836	8862	45126	45719	
64703	40098	62915	85129	25096	
1727	76044	21723	9641	58652	
28481	93546	63614	39201	9719	
74477	46507	48374	120723	64496	
126031	95890	93982	35586	54926	
74582	34105	98628	6985	108576	
70620	46320	17488	97288	84467	
58362	339	9433	72410	23574	
116584	96893	80928	18223	71619	
23142	90936	84602	85740	35029	
10061	89642	52580	53943	92838	
764	11399	372	29221	57722	
18119	74286	91861	89717	122408	
23393	18860	87752	13955	59746	
471	23774	54968	71185	15544	
72818	25782	20654	74416	36501	
7059	10748	2618	11875	51730	
25981	68796	21577	14384	49811	
22802	105622	65761	6912	26690	
84849	60215	103531	17284	1624	
100657	52794	5512	40812	60617	
42502	21603	15302	85661	83743	
52126	67885	10193	57152	94209	
10885	63250	87363	24836	59974	
81493	18159	85688	87471	32036	
175412	64488	622541	68163	1462812	61228	2663404	78419	3433491	45871	4014396	51770	4867664	89175	5704021	81144	6508538	81043	7037951	58687	7780653	66723	8563800	87373	9334152	103054	10300062	73259	11128083	72463	11802435	83213	12620511	63592	13228242	87898	14154134	93591	14953428	77151	15590606	53117	16251884	63145	17127693	78557	17853896	67289	18431944	74901	19260939	63609	19884128	58452	20629120	64530	21289796	83301	21939295	70248	22394040	56434	22993949	66641	23553379	90339	24423826	77401	25254549	58589	26107875	70940	26894527	86067	27392624	37140	28093315	76146	28850800	70959	29707748	80077	30516862	50827	31282196	60236	32284900	41799	33045466	80116	33746752	70765	34696525	94540	35388459	42526	36169808	66267	36913546	46107	37486874	58310	38412509	84218	39278740	69319	40063567	51885	40961406	80624	41514575	61911	42261518	57104	43172668	73200	43619449	73573	44210349	68625	44999882	45448	45712692	64994	46458397	67564	47041322	56545	47874759	66825	48721695	106517	49247121	41908	50033939	87116	50966138	67645	51777560	83604	52537137	73667	53068354	69687	53673050	72862	54620843	71287	55333845	40587	55948582	75241	
