50	5	3	5	127290781.179406	4892.598
37298	1706	85735	103229	16176	
78113	37891	60162	23022	21374	
77123	39530	87363	43304	48351	
53482	52127	60218	1574	81110	
27664	1094	16486	73978	13356	
74525	33469	35481	51611	109975	
45201	107737	27443	71446	63353	
36997	63827	12294	75555	29975	
14496	112832	53448	9379	25214	
108245	8442	22440	74392	13783	
40162	141546	69310	83720	35228	
69170	58097	10569	38670	19465	
27834	67308	95619	79024	21564	
55699	14775	46884	38001	29848	
27714	6739	38600	63814	3585	
74531	30162	65853	80137	21832	
40446	20440	43879	13577	32616	
111212	23925	50661	16463	19304	
73817	34860	84796	92319	80264	
104706	47692	76623	1190	31921	
16253	37451	76058	28969	29849	
127902	5516	97247	72274	85661	
14459	13094	11375	103860	42639	
53918	18584	80540	41606	96497	
56698	75003	8152	36511	41383	
56487	52155	48622	56864	24368	
1263	83646	14439	12834	50159	
47535	107656	60310	65229	12796	
85520	51658	52506	90045	80632	
81583	79004	125807	40862	45524	
51193	63616	71354	5081	117405	
80345	36710	16007	80574	72898	
44396	277	11525	51238	21472	
98810	80521	101268	14524	64168	
20047	70657	97158	86837	27297	
15183	103572	80556	104519	84068	
778	17428	245	33332	95940	
19672	101889	58694	64941	92249	
18748	21555	94183	18947	75343	
1082	36414	70250	89178	12530	
67486	31344	37355	79601	38032	
5297	13306	3184	10734	36448	
40035	61437	19480	16418	80475	
38599	114358	73662	5950	18924	
67419	72035	108991	53991	1799	
95885	108418	4568	42540	92095	
34685	27266	14661	89143	105229	
76890	60215	10186	35449	55374	
10636	107489	72717	21956	34246	
81539	14255	91524	85132	34834	
733784	90043	1660835	66756	2300138	52707	3210980	70375	4083106	81602	4800592	65136	5364994	77837	6112973	71220	6867964	69310	7354506	70529	8032726	61995	8879005	77911	9755401	70760	10352150	63121	11326773	43275	11849720	68935	12480388	37280	12988316	60908	13581578	64595	14103825	58864	14861332	75151	15586273	50883	16045072	67265	16879656	68073	17678982	62772	18509342	63466	19243626	85797	20109148	70379	20769887	52114	21137561	49054	21928543	56013	22707983	69890	23427673	77710	24416588	36172	25305405	67497	26194386	75842	26833751	79568	27450490	76612	28165012	67401	28686752	49125	29369080	57357	29918426	74279	30553000	44857	31374888	65929	32179930	72799	32983847	39909	33729547	96606	34396340	57041	35237144	76781	35907868	64853	36792296	60100	37406317	58444	38086298	84194	38909407	60947	39536575	60098	40421083	62531	41315568	76479	41728301	67915	42494146	53878	43081828	79608	43740720	59724	44319209	73627	44784624	42334	45340291	66054	46355401	43076	46968846	90411	47560327	49577	48343265	53516	48973043	76214	49829719	60471	50604509	70414	51515887	74503	52419836	81657	53173108	61498	53772156	69231	54588808	56865	55101450	82589	55867652	61284	56526803	60461	57411535	80116	58419841	64007	59261359	66799	59955043	84025	60517804	70064	
351084	152088	904365	160891	1582874	141996	2358127	187944	3173485	122822	3707142	166269	4496846	122041	5164130	96944	5737498	165676	6483569	166089	7132904	151798	7778170	151845	8512142	104239	9109476	85314	9742285	133922	10535886	115297	11203705	139379	11850698	146766	12267624	93479	12908947	113916	13546308	94906	14247760	96478	14942789	143781	15330470	136749	16033710	146455	16585509	165880	17336639	117026	17840459	189288	18287718	168457	18932033	123040	19396180	142541	20021561	106291	20595562	166083	21299784	137194	22052405	139631	22790095	165279	23556133	165917	24276264	181934	25018788	173108	25769762	135137	26450565	133852	27165491	140908	27849049	142907	28536115	163755	29305735	180609	29916591	180176	30697978	138876	31250907	118793	31885926	150147	32498217	140444	33101627	108238	33631428	155837	34413316	139719	34981083	209478	35803953	101578	36453547	132724	37128747	147049	37882143	145587	38587515	136452	39266267	175459	39948189	108698	40844994	90239	41552453	132780	42308649	135924	42755284	133050	43288984	160631	43974225	107661	44488747	157425	44985270	102186	45598964	149954	46244307	90653	46826123	159850	47443078	131589	48233444	130098	49009729	155295	49507499	121039	50144685	160162	50821159	171245	51603912	101166	52075109	155112	52666000	77468	53299255	164759	53843926	150512	54455740	189711	55088119	117376	55599468	182633	56288873	142095	57108562	183601	57788787	124470	58511495	145870	59036071	139950	59697155	164380	60220798	165483	60808192	155754	
435632	57677	1203757	47596	1452191	86551	2238795	61860	3003260	65115	3731270	49697	4320119	76167	4971198	59807	5794241	58255	6596287	50976	7498278	57997	8336215	37655	9011875	51306	9787075	80960	10580283	62204	11249605	53088	12083873	60449	12863151	43258	13827668	55113	14567002	49568	15489708	59318	16125786	56341	16812728	57504	17538244	56761	18414542	53977	19431029	50163	19867513	51604	20677759	51252	21218929	54330	21729808	62585	22582741	69153	23258152	55009	24019467	41692	24704018	53791	25619523	49192	26362250	80392	27123033	51568	27926663	50237	28570070	41349	29257333	75294	30085693	72073	31017711	51835	31831406	34500	32621275	52137	33336133	74188	34177488	48882	34926796	53514	35757976	40827	36383279	43284	36972476	51788	37690904	42960	38497519	60335	39200927	31740	39805637	66069	40586851	57258	41298346	59658	42096774	24583	42718306	57436	43316528	50851	43902538	71707	44653525	46130	45321365	47252	45733020	55477	46335477	60801	47179036	42068	47988362	72189	48597869	48445	49392447	35065	50151722	46205	50689122	59054	51397677	48126	52158974	64321	52698744	76500	53263414	48733	53956471	48719	54543263	60031	55421133	41101	56367247	37583	57217393	61796	58037683	80796	58766593	47835	59730809	72023	60436050	41350	
117984	79444	701516	143469	1378984	111977	1852115	92801	2339055	140377	2886568	117173	3404428	94213	3967150	115389	4501076	129255	5135857	108635	5612769	106114	6225964	162609	6732838	85682	7251016	123517	7649290	118915	8078890	146348	8717211	124415	9241562	120739	9764133	124078	10195839	104553	10758509	128763	11278426	126367	11725161	79488	12257249	123659	12914005	110149	13486560	114420	13959025	82440	14392906	119121	14845595	90894	15393761	85721	15931252	126288	16367765	106068	16933191	92592	17396703	106060	17852283	117378	18341675	140424	18901995	166339	19413247	127918	19993173	140258	20481175	98001	20994574	123392	21442259	120959	21908359	114733	22401984	171637	23025161	125307	23668967	145800	24099058	61729	24549920	160245	25115891	100316	25503758	94939	25936064	129226	26381111	102428	26964525	86372	27481142	129823	27967215	124683	28447419	137339	28966228	93822	29519774	145053	30081095	95956	30508127	140362	31040174	99726	31520578	91747	32028446	149920	32611878	168825	33060508	142638	33637527	89726	34199479	151107	34848183	108122	35486859	116418	35964759	93391	36410347	119829	37027757	120376	37732156	107479	38359955	99144	38920496	72606	39437499	109010	39876497	136953	40500789	97584	41022211	112622	41551540	123070	41992447	90375	42481090	134742	43147334	99008	43767651	114026	44249436	110344	44827989	146653	45393065	145721	45872452	125014	46390471	118292	46953606	152308	47480509	150708	47927204	95844	48518156	117155	48942355	122497	49638833	89787	50205217	80570	50660997	134180	51333740	79728	51885348	108034	52281252	98079	52816462	99987	53282903	76519	53709633	108557	54271789	151115	54761276	77940	55310541	111378	55783904	132193	56369655	109413	56784289	118510	57257016	136509	57916959	95495	58492836	138262	59068252	145946	59648876	132124	60272174	89975	60685497	158980	
