# INSTANCE: InstancesTDTSP/inst_20_19_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 2.54 17582
* 4.17 17509
* 4.36 15167
* 4.46 15039
* 4.65 14747
* 5.02 14567
* 5.24 14538
* 5.75 14430
* 5.87 13883
* 11.61 13881
* 54.01 13804
* 117.8 13756
* 135.77 13735
* 136.53 13733
* 3122.34 13612
* 3137.18 13584
* 3137.3 13582
* 3137.61 13524
* 3153.2 13509
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 13509
# NUMBER OF BRANCHES: 8886869
# END TIME: 3600.01
## Solution: 
20
147 0
153 289
142 790
43 1343
39 1524
23 1977
231 2423
242 2753
140 3287
37 3731
54 4345
210 4952
128 5503
30 6393
201 7317
223 9394
1 10863
67 11959
178 12499
212 12931
# BEST TD SOLUTION: 13509
