# INSTANCE: InstancesTDTSP/inst_30_14.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6
* 0 24703
* 0 18663
* 0.02 18605
* 0.54 18581
* 2.7 18566
* 2.94 18542
* 3 18506
* 4.22 18323
* 4.25 18322
* 4.32 18249
* 4.33 18177
* 4.33 18061
* 4.34 18049
* 4.36 17933
* 4.44 17907
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17907
# NUMBER OF BRANCHES: 57798085
# END TIME: 3606
## Solution: 
30
62 0
48 405
60 692
142 1238
160 1426
32 1942
46 2269
157 2790
166 3040
145 3681
174 4553
130 5459
80 5778
70 6318
206 6897
240 7582
5 8839
239 9573
109 10574
207 11978
249 12732
198 13342
196 13557
197 14033
25 14654
120 15045
220 15358
90 15785
96 16509
228 17415
# BEST TD SOLUTION: 17907
