# INSTANCE: InstancesTDTSP/inst_30_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 7.09 18428
* 10.96 18192
* 11.51 18067
* 12.6 17915
* 22.41 17898
* 22.75 17875
* 23.71 17775
* 24.53 17611
* 26.21 17601
* 27.52 17393
* 1239.12 17264
* 1248.22 17252
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17252
# NUMBER OF BRANCHES: 5657062
# END TIME: 3600.03
## Solution: 
30
106 0
107 404
250 1007
14 1409
7 1822
66 2582
132 3188
27 4099
217 4530
116 4930
120 5104
47 5462
140 5984
167 6348
188 6672
165 7042
162 7448
208 8081
214 8425
171 9140
195 9597
63 10590
159 11563
48 12279
55 12708
105 13374
238 13794
93 14332
197 15310
198 15748
# BEST TD SOLUTION: 17252
