# INSTANCE: InstancesTDTSP/inst_30_8_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6.02
* 0 24953
* 0.01 20853
* 3.72 20849
* 3.78 20796
* 3.8 20612
* 5.03 20460
* 5.04 20444
* 5.08 20379
* 5.09 20370
* 5.1 20269
* 5.11 20234
* 5.12 20225
* 5.12 20212
* 5.13 20198
* 6.38 20191
* 6.42 20104
* 6.44 19981
* 6.44 19975
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 19975
# NUMBER OF BRANCHES: 50317
# END TIME: 12.5
## Solution: 
30
243 0
39 202
230 499
191 965
45 1567
141 2045
121 2913
32 3382
79 4125
81 4473
210 4812
74 5253
214 5564
248 7304
33 7739
44 9006
236 9847
21 9991
246 10362
211 11197
223 12160
11 13498
180 13832
113 14378
106 14798
112 15174
12 15495
4 15831
96 17139
0 18627
# BEST TD SOLUTION: 19975
