# INSTANCE: InstancesTDTSP/inst_20_12.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.59
* 0.01 19176
* 0.01 14516
* 0.01 14425
* 0.02 14020
* 0.08 13839
* 0.5 13834
* 0.52 13812
* 0.52 13720
* 11.47 13640
* 12.14 13517
* 12.14 13446
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13446
# NUMBER OF BRANCHES: 1497796
# END TIME: 149.27
## Solution: 
20
195 0
161 379
158 835
46 1205
122 1526
123 1936
36 2500
96 4396
119 6563
244 7339
75 8450
79 8631
210 8817
214 9125
178 10016
172 10362
12 11386
2 11611
15 12047
0 12438
# BEST TD SOLUTION: 13446
