# INSTANCE: InstancesTDTSP/inst_30_16_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 9.29 19007
* 14.89 19003
* 15.65 18783
* 23.19 18698
* 24.53 18478
* 25.29 18442
* 28.03 18370
* 29.12 18111
* 31.85 18098
* 33.92 18090
* 35.99 18073
* 39 17330
* 40.15 17298
* 40.79 17135
* 44.79 16971
* 50.36 16907
* 77.42 16832
* 126.56 16826
* 127.17 16699
* 376.22 16519
* 499.31 16488
* 1195.21 16446
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 16446
# NUMBER OF BRANCHES: 4452108
# END TIME: 3600.03
## Solution: 
30
104 0
134 436
97 651
55 1266
58 1701
243 1955
140 2174
167 2593
142 3138
156 3784
47 4739
122 5004
54 5660
116 6589
245 7415
72 8293
85 8701
213 9049
71 9268
170 9745
18 10656
3 11107
13 11376
2 11713
6 12032
107 12364
9 12748
115 13037
139 13883
103 15736
# BEST TD SOLUTION: 16446
