# INSTANCE: InstancesTDTSP/inst_20_14.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.66
* 0 14398
* 0 13244
* 0 13200
* 0.01 12862
* 0.02 12778
* 0.03 12304
* 0.04 12211
* 0.66 12056
* 0.67 11956
* 2.3 11778
* 31.95 11770
* 32.05 11745
* 32.05 11719
* 35.67 11703
* 35.67 11697
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 11697
# NUMBER OF BRANCHES: 2407180
# END TIME: 252
## Solution: 
20
33 0
228 188
41 736
6 2628
108 2986
14 3445
110 4016
7 4434
113 5025
171 6213
195 6779
153 7533
155 8162
208 8613
54 9147
53 9273
72 9831
78 10139
128 10427
64 11494
# BEST TD SOLUTION: 11697
