# INSTANCE: InstancesTDTSP/inst_20_12_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.57
* 0 16934
* 0 15863
* 0.01 14943
* 0.02 14301
* 0.03 14219
* 0.1 14035
* 3.32 14003
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14003
# NUMBER OF BRANCHES: 90609
# END TIME: 8.35
## Solution: 
20
195 0
161 379
244 1255
119 1652
122 2344
75 3101
210 3362
79 3689
214 3874
158 4533
46 5206
36 6247
96 8089
123 9849
15 11423
0 11823
12 12397
2 12620
178 13430
172 13692
# BEST TD SOLUTION: 14003
