# INSTANCE: InstancesTDTSP/inst_50_15.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 30.78
* 0.01 23685
* 0.01 23533
* 0.06 23523
* 0.56 23464
* 0.6 23259
* 0.69 23236
* 0.69 23192
* 0.72 23025
* 8.23 22859
* 9.18 22831
* 9.37 22625
* 9.39 22558
* 9.4 22505
* 10.96 22458
* 10.99 22356
* 26.27 22285
* 26.37 22213
* 26.52 22192
* 26.54 22101
* 27.11 22095
* 31.22 22077
* 35.36 22057
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22057
# NUMBER OF BRANCHES: 42434622
# END TIME: 7230.78
## Solution: 
50
227 0
133 453
55 831
57 1003
135 1197
45 1695
58 2080
242 2439
243 2678
49 3033
47 3583
126 3812
121 4085
149 4631
170 5309
71 5809
214 6270
85 6678
70 7129
211 7566
132 7972
118 8786
218 9018
220 9483
251 9761
116 10345
219 10895
100 11612
96 12212
134 12771
94 13435
207 14319
7 15027
108 15354
8 15730
9 15912
2 16312
106 16567
0 17076
194 17638
183 18344
175 18573
172 18941
182 19253
181 19564
150 20153
152 20560
43 20914
56 21250
125 21586
# BEST TD SOLUTION: 22057
