# INSTANCE: InstancesTDTSP/inst_20_6.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 3.42 13456
* 6.13 13370
* 6.97 13246
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 13246
# NUMBER OF BRANCHES: 6492623
# END TIME: 3600.01
## Solution: 
20
244 0
217 335
254 549
86 712
157 1094
145 1430
162 1729
146 2055
46 2569
243 3116
58 3526
248 4241
199 5912
98 6725
84 8986
186 9991
182 10471
169 10823
0 11873
113 12391
# BEST TD SOLUTION: 13246
