# INSTANCE: InstancesTDTSP/inst_20_4_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.68
* 0 23785
* 0 16847
* 0.01 15548
* 0.01 15534
* 0.06 15470
* 0.07 15442
* 0.07 15420
* 0.09 15164
* 0.09 15109
* 0.09 15069
* 0.1 15055
* 0.1 14986
* 0.1 14937
* 0.2 14753
* 0.21 14751
* 1.24 14749
* 1.26 14662
* 1.27 14514
* 1.31 14496
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14496
# NUMBER OF BRANCHES: 158414
# END TIME: 15.22
## Solution: 
20
198 0
118 649
254 972
42 1402
79 1858
206 2247
240 3041
71 4102
155 4920
187 5181
152 5884
38 6513
40 6972
91 8877
88 9669
199 10380
136 12029
6 12521
108 12992
203 13787
# BEST TD SOLUTION: 14496
