# INSTANCE: InstancesTDTSP/inst_50_15.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 24.35
* 0.01 24535
* 0.02 24173
* 0.06 23794
* 0.08 23758
* 0.62 23447
* 0.65 23411
* 0.69 23388
* 13.07 23351
* 15.38 23283
* 19.43 23255
* 19.85 23162
* 20.26 23160
* 20.78 23090
* 80.24 23003
* 84.55 22999
* 4350.08 22994
* 4365.58 22818
* 4366.86 22788
* 4367.88 22777
* 4368.03 22743
* 4369.82 22658
* 4377.07 22641
* 4378.8 22591
* 4400.6 22475
* 4447.88 22473
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22473
# NUMBER OF BRANCHES: 47377706
# END TIME: 7224.35
## Solution: 
50
227 0
133 536
55 977
135 1094
57 1411
125 1837
56 2357
58 2666
242 3025
243 3259
49 3610
43 4055
47 4389
126 4596
121 4851
152 5443
150 5802
149 6565
211 7421
70 7792
85 8086
214 8433
71 8735
170 9184
183 9619
172 10129
182 10529
181 10941
175 11235
194 11986
0 12814
106 13212
108 13657
8 14055
9 14247
2 14687
7 15006
207 15992
132 16360
118 16961
116 17229
219 17657
45 18035
220 18416
251 18641
218 18955
94 19695
134 20465
96 21223
100 21819
# BEST TD SOLUTION: 22473
