# INSTANCE: InstancesTDTSP/inst_30_17.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.56
* 0 20488
* 0.02 19725
* 0.03 19662
* 0.04 19658
* 0.28 19568
* 0.29 19349
* 0.35 19332
* 0.36 19187
* 0.38 18915
* 0.38 18511
* 0.39 18400
* 2.37 18398
* 2.4 18387
* 2.45 18351
* 2.49 18339
* 2.52 18260
* 2.96 17665
* 3.47 17492
* 1318.05 17472
* 1318.13 17455
* 1323.98 17433
* 1324.34 17341
* 1324.42 17314
* 1380.33 17300
* 1391.05 17188
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17188
# NUMBER OF BRANCHES: 44407582
# END TIME: 3604.56
## Solution: 
30
27 0
86 419
47 699
159 1479
35 2363
51 2594
55 3390
90 4137
219 4761
45 5354
85 6389
80 6613
170 6938
189 7274
150 7908
153 8354
11 9166
175 9647
225 10057
194 10622
239 11068
17 11574
136 12377
7 13198
221 14002
209 14449
207 15057
198 15781
246 16275
233 16652
# BEST TD SOLUTION: 17188
