# INSTANCE: InstancesTDTSP/inst_30_3_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6.13
* 0 17849
* 0.01 17840
* 0.02 17726
* 0.11 17691
* 0.13 17596
* 0.29 17477
* 0.61 17469
* 1.68 17448
* 283.25 17420
* 403.48 17384
* 407.08 17353
* 699.57 17349
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 17349
# NUMBER OF BRANCHES: 8269483
# END TIME: 1315.4
## Solution: 
30
66 0
68 305
207 862
203 1426
252 2178
216 2597
120 3065
229 3628
140 4134
142 4784
164 5095
152 5725
151 6181
77 7073
191 7870
47 8248
39 8687
92 9608
90 10196
87 10830
96 11692
29 12718
22 13159
54 13538
186 14146
18 14808
13 15232
112 15416
16 15567
223 16470
# BEST TD SOLUTION: 17349
