# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_16_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.15
* 0.001 9992
* 0.001 9719
* 0.001 9681
* 0.002 9149
* 0.002 9023
* 0.003 8510
* 0.003 8444
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 8444
# NUMBER OF BRANCHES: 328
# END TIME: 0.155
## Solution: 
10
228 0
51 522
50 890
111 2725
145 4783
155 5118
150 5663
127 6203
120 7035
23 7599
# BEST TD SOLUTION: 8444
