# INSTANCE: InstancesTDTSP/inst_30_19_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6.1
* 0.01 24814
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 24814
# NUMBER OF BRANCHES: 335
# END TIME: 6.11
## Solution: 
30
65 0
121 261
44 575
120 980
217 1369
25 1834
249 2378
253 3864
192 5435
161 5873
146 6338
124 7772
125 8354
103 9387
104 10267
197 11619
201 12323
72 12894
202 13190
225 13683
159 14786
97 15516
91 16166
1 17805
194 18209
18 18746
223 19856
16 20701
35 22182
50 23669
# BEST TD SOLUTION: 24814
