# INSTANCE: InstancesTDTSP/inst_20_18.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.43
* 0 17572
* 0 13759
* 0 13712
* 0.02 13469
* 0.24 13388
* 0.24 13355
* 0.26 13328
* 8.28 13262
* 8.28 13253
* 8.28 13221
* 10.05 13160
* 10.05 13082
* 16.41 13060
* 17.61 12956
* 17.72 12930
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 12930
# NUMBER OF BRANCHES: 2242656
# END TIME: 230.53
## Solution: 
20
202 0
9 777
17 1453
239 2031
176 3081
172 3275
171 3594
208 4517
130 4848
83 5217
31 5978
200 6687
87 7905
98 8786
230 9942
161 10734
189 11126
131 11695
81 11968
221 12397
# BEST TD SOLUTION: 12930
