# INSTANCE: InstancesTDTSP/inst_50_12_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 29.75
* 0.01 24629
* 0.02 24547
* 0.04 24525
* 0.07 24358
* 0.45 24292
* 0.49 24290
* 64.22 24269
* 64.26 24224
* 80.99 24209
* 1496.39 24162
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 24162
# NUMBER OF BRANCHES: 71621812
# END TIME: 7229.75
## Solution: 
50
102 0
20 462
29 809
236 1171
217 1664
254 1964
86 2261
63 2700
54 2978
53 3261
149 3697
168 4363
170 4684
11 5606
131 6477
75 6773
85 7076
205 7894
82 8323
70 8468
76 8890
129 9450
65 10157
43 10429
42 10829
19 11418
36 12017
64 12385
232 12629
133 13202
97 13643
89 14073
91 14544
101 14952
98 15421
199 15951
50 16492
230 17430
163 17970
188 18239
113 19330
3 19594
14 19928
108 20223
115 20683
106 21188
239 21516
4 21950
138 22451
68 23264
# BEST TD SOLUTION: 24162
