# INSTANCE: InstancesTDTSP/inst_20_19.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 2.61 14675
* 4.52 14523
* 4.79 14401
* 4.97 14395
* 5.21 13878
* 6.71 13840
* 17.38 13808
* 18.12 13783
* 18.27 13737
* 82.92 13703
* 224.02 13630
* 228.23 13592
* 3079.6 13538
* 3080.08 13509
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 13509
# NUMBER OF BRANCHES: 6095428
# END TIME: 3600.01
## Solution: 
20
147 0
153 289
142 790
140 1250
43 1514
242 1760
39 2209
231 2500
37 3104
23 3865
30 4926
201 5906
54 7166
128 7788
210 8072
67 8615
223 10169
1 11580
178 12499
212 12931
# BEST TD SOLUTION: 13509
