# INSTANCE: InstancesTDTSP/inst_50_6.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 30.81
* 0.01 22739
* 0.02 22737
* 0.05 22558
* 0.07 22496
* 0.54 22447
* 0.63 22426
* 1.76 22396
* 1.86 22319
* 8.29 22283
* 8.75 22253
* 9.09 22208
* 12.66 22163
* 13.29 22097
* 20.31 22065
* 20.68 22056
* 20.82 22043
* 21.09 22037
* 22.36 22016
* 22.43 21989
* 22.63 21959
* 23.98 21938
* 23.99 21916
* 24.28 21910
* 24.88 21905
* 26.52 21895
* 27.22 21872
* 27.74 21863
* 28.66 21749
* 30.85 21612
* 30.86 21604
* 31.19 21597
* 38.81 21581
* 38.83 21402
* 39.77 21300
* 40.23 21297
* 40.6 21290
* 42.08 21276
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 21276
# NUMBER OF BRANCHES: 40859101
# END TIME: 7230.81
## Solution: 
50
105 0
97 378
104 652
234 936
135 1327
42 1768
44 2175
40 2595
86 3024
24 3473
63 3723
34 4316
210 5026
77 5297
170 5603
187 6121
166 6408
46 7038
229 7229
231 7484
230 7743
243 7916
37 8347
152 8846
162 9389
212 10123
181 10484
180 11048
184 11694
18 12565
194 12791
239 13242
106 13596
4 14007
115 14515
112 14775
240 15461
209 15880
201 16635
246 17063
21 17307
26 17792
27 18341
217 18678
60 19281
125 19474
232 19659
33 19916
228 20042
50 20572
# BEST TD SOLUTION: 21276
