# INSTANCE: InstancesTDTSP/inst_20_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.49
* 0 15289
* 0.09 15069
* 1.38 15004
* 1.57 14990
* 2.84 14953
* 2.84 14918
* 3.41 14859
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14859
# NUMBER OF BRANCHES: 142785
# END TIME: 15.11
## Solution: 
20
234 0
124 688
119 1356
200 1764
37 2519
160 3231
143 4367
145 5172
85 6044
211 6816
206 7235
226 7779
222 8284
224 9188
14 10387
247 11326
176 12356
185 12853
156 13942
62 14541
# BEST TD SOLUTION: 14859
