# INSTANCE: InstancesTDTSP/inst_20_5.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 2.68 14131
* 4.77 14109
* 314.62 13971
* 314.76 13930
* 338.88 13926
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 13926
# NUMBER OF BRANCHES: 5387569
# END TIME: 3600.01
## Solution: 
20
82 0
204 248
211 685
241 1078
118 1590
215 2000
21 2322
27 3042
81 4070
213 4602
170 5053
164 6206
144 6758
40 7504
88 8958
249 11000
16 12030
110 12164
2 12467
137 13014
# BEST TD SOLUTION: 13926
