# INSTANCE: InstancesTDTSP/inst_30_9_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.07
* 0 18222
* 0.01 18159
* 0.02 17527
* 0.04 17435
* 0.36 17389
* 0.37 17370
* 0.42 17364
* 1.84 17277
* 1.85 17192
* 2.34 17035
* 2.35 16452
* 21.59 16424
* 21.63 16409
* 21.65 16305
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 16305
# NUMBER OF BRANCHES: 4930073
# END TIME: 1005.62
## Solution: 
30
30 0
217 400
86 586
157 883
32 1190
149 1517
85 2031
210 2282
206 2883
204 3138
68 3714
221 4369
213 4860
71 5052
169 5786
225 6717
113 7273
15 8000
111 8187
247 8704
108 9601
250 10076
201 11328
89 12467
35 13640
33 14111
56 14740
242 15058
39 15357
253 15899
# BEST TD SOLUTION: 16305
