# INSTANCE: InstancesTDTSP/inst_30_10.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.88
* 0 17448
* 0.02 17447
* 0.26 17444
* 2.53 17440
* 2.58 17426
* 2.64 17396
* 2.71 17176
* 2.71 17166
* 3.52 17071
* 3.62 17039
* 3.69 16979
* 3.75 16968
* 3.94 16927
* 8.22 16836
* 8.42 16792
* 8.53 16750
* 8.75 16657
* 12.7 16655
* 12.72 16601
* 12.8 16575
* 12.83 16567
* 87.94 16538
* 88.62 16468
* 88.65 16423
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 16423
# NUMBER OF BRANCHES: 42359653
# END TIME: 3605.88
## Solution: 
30
56 0
243 389
39 695
42 1004
252 1333
90 1668
198 2448
244 3207
21 3370
26 4093
30 4812
72 5690
79 6288
170 6953
181 7602
172 8210
184 8819
239 9701
250 10446
190 11889
121 12561
38 12964
123 13347
19 13688
92 13902
135 14174
57 14502
64 14783
232 15052
50 15648
# BEST TD SOLUTION: 16423
