# INSTANCE: InstancesTDTSP/inst_20_3_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.43
* 0 19588
* 0.01 15324
* 0.19 15034
* 0.21 14706
* 0.24 14476
* 0.25 14241
* 7.99 14219
* 7.99 14218
* 8 14217
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14217
# NUMBER OF BRANCHES: 205539
# END TIME: 18.94
## Solution: 
20
199 0
48 871
242 1415
147 1940
40 2396
216 2875
245 3364
29 3764
249 4616
237 5464
204 6471
71 7117
168 7453
177 8614
15 9194
17 9676
114 10401
139 11235
200 12461
26 12679
# BEST TD SOLUTION: 14217
