# INSTANCE: InstancesTDTSP/inst_50_17.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 30.36
* 0.02 25965
* 0.06 25671
* 0.08 25647
* 0.21 25405
* 0.52 25388
* 1.16 25230
* 2.53 24897
* 4.84 24259
* 4.93 24253
* 4.94 24239
* 5.08 24089
* 5.11 24021
* 12.94 23988
* 13.54 23955
* 13.97 23850
* 13.99 23774
* 15.25 23704
* 15.26 23687
* 15.79 23557
* 16.75 23542
* 17.22 23472
* 21.87 23413
* 22.01 23404
* 22.81 23353
* 29.52 23338
* 29.65 23329
* 33.01 23255
* 34.51 23248
* 40.82 23207
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23207
# NUMBER OF BRANCHES: 39830418
# END TIME: 7230.36
## Solution: 
50
44 0
24 276
30 860
251 1154
252 1421
253 1883
90 2336
99 2845
135 3263
123 4000
61 4502
230 4728
243 4871
242 5179
163 5994
165 6570
164 6933
192 7462
155 8000
77 8642
74 8874
214 9014
131 9379
70 9908
72 10298
73 10677
223 11706
8 12560
14 13091
2 13269
1 13506
17 13944
0 14243
18 15040
225 15676
178 16116
173 16339
195 16715
212 17026
146 17492
159 18010
248 18500
36 18855
59 19277
100 20074
103 20414
94 21346
200 22183
21 22451
254 22998
# BEST TD SOLUTION: 23207
