# INSTANCE: InstancesTDTSP/inst_20_8.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.48
* 0.01 13963
* 0.02 13593
* 0.03 13477
* 0.32 13399
* 0.35 13391
* 0.36 13366
* 0.36 13347
* 0.97 13298
* 1.03 13067
* 1.47 13059
* 1.5 13037
* 1.52 12947
* 1.69 12862
* 1.72 12818
* 1.95 12816
* 97.67 12777
* 265.95 12757
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 12757
# NUMBER OF BRANCHES: 3713645
# END TIME: 384.11
## Solution: 
20
160 0
192 296
130 876
226 1542
3 2363
118 3758
251 4136
31 4603
120 4905
19 5481
238 6353
96 7720
98 8375
227 9130
59 10051
45 10835
42 11093
32 11650
158 11957
164 12530
# BEST TD SOLUTION: 12757
