# INSTANCE: InstancesTDTSP/inst_30_17.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 11.27 18907
* 19.22 18901
* 20.36 18670
* 21.26 18479
* 22.31 18426
* 23 18413
* 24.07 18264
* 24.99 18177
* 25.64 18149
* 26.4 18121
* 27.04 18046
* 27.9 18012
* 32.39 17979
* 33.72 17957
* 2237 17948
* 2237.86 17896
* 2238.49 17871
* 2241.8 17791
* 2243.58 17744
* 2248.08 17732
* 2783.7 17714
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17714
# NUMBER OF BRANCHES: 3040791
# END TIME: 3600.04
## Solution: 
30
27 0
86 398
47 660
150 1217
153 1585
189 1953
80 2652
85 2872
170 3333
175 3814
11 4474
225 5360
194 6075
7 6675
239 7262
17 7903
136 8875
221 10456
209 10982
207 11689
198 12514
246 12984
233 13336
90 14053
219 14430
159 15078
51 15877
35 16107
55 16646
45 17114
# BEST TD SOLUTION: 17714
