# INSTANCE: InstancesTDTSP/inst_30_4.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 11.91 17738
* 20.27 17723
* 22.08 17566
* 22.74 17467
* 23.43 17443
* 25.48 17175
* 26.14 17165
* 385.11 17056
* 388.58 17028
* 709.57 17017
* 1784.14 16990
* 1804.92 16920
* 2939.28 16719
* 2940.75 16692
* 2944.7 16685
* 3075.52 16683
* 3086.24 16612
* 3088.87 16582
* 3117.5 16575
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 16575
# NUMBER OF BRANCHES: 2968047
# END TIME: 3600.04
## Solution: 
30
141 0
146 449
161 665
192 960
147 1347
155 1571
170 1901
81 2255
241 2891
226 3621
7 4706
6 5323
115 5943
239 6592
0 7323
194 8228
179 8842
178 9578
190 10771
29 12078
93 12573
238 12716
99 13085
96 13823
101 14018
219 14810
124 14996
36 15402
48 15710
230 16103
# BEST TD SOLUTION: 16575
