# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_5_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.104
* 0 15491
* 0.001 12299
* 0.001 11681
* 0.001 11477
* 0.001 11002
* 0.003 10950
* 0.004 10871
* 0.008 10372
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 10372
# NUMBER OF BRANCHES: 1266
# END TIME: 0.119
## Solution: 
10
202 0
236 622
231 1430
147 2002
77 2662
168 2882
175 3304
108 4753
4 5248
50 7944
# BEST TD SOLUTION: 10372
