# INSTANCE: InstancesTDTSP/inst_30_9_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 10.04 22127
* 17.3 19806
* 17.94 19507
* 18.46 18795
* 18.96 18357
* 19.7 17985
* 20.2 17981
* 248.47 17804
* 278.55 17659
* 279.27 17656
* 280.42 17627
* 282.76 17483
* 284.62 17399
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17399
# NUMBER OF BRANCHES: 5258481
# END TIME: 3600.03
## Solution: 
30
30 0
217 386
86 560
157 834
149 1081
32 1425
39 1985
56 2431
213 3753
71 3954
210 4521
85 4894
204 5533
206 5756
68 6511
221 7146
225 7748
113 8316
108 9106
250 9618
15 10313
111 10498
247 11084
169 12070
242 13235
33 13995
35 14444
89 15367
253 16153
201 16906
# BEST TD SOLUTION: 17399
