# INSTANCE: InstancesTDTSP/inst_20_7.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 3.57 14601
* 6.28 14514
* 6.5 14347
* 10.3 14342
* 10.82 14309
* 11.46 14292
* 39.29 14264
* 202.79 14251
* 206.09 14234
* 429.39 14169
* 433.93 14152
* 446.15 14145
* 446.35 14136
* 447.18 14116
* 447.75 14030
* 3405.21 13935
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 13935
# NUMBER OF BRANCHES: 5554065
# END TIME: 3600.01
## Solution: 
20
88 0
97 364
216 946
244 1414
76 1989
209 2226
210 2905
158 3515
54 4220
122 5028
140 5622
150 6113
161 6618
190 7449
145 8249
181 8953
222 10181
110 11193
111 11799
156 13105
# BEST TD SOLUTION: 13935
