# INSTANCE: InstancesTDTSP/inst_10_15.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
* 0.046 8370
* 0.046 8342
* 0.967 8211
* 1.216 7989
* 2.808 7570
* 2.823 7306
* 2.839 7260
* 2.901 7129
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 7129
# NUMBER OF BRANCHES: 56070
# END TIME: 6.052
## Solution: 
10
222 0
250 771
6 1030
111 1424
251 2677
229 3757
63 4488
157 5067
214 5673
69 6226
# BEST TD SOLUTION: 7129
