# INSTANCE: InstancesTDTSP/inst_20_9.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.6
* 0 17623
* 0 15042
* 0.01 14477
* 0.19 14439
* 0.2 14264
* 0.2 14234
* 0.61 14035
* 0.96 14013
* 8.33 13990
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13990
# NUMBER OF BRANCHES: 26779094
# END TIME: 2392.99
## Solution: 
20
34 0
65 452
100 1504
218 2676
119 3376
22 4043
129 4811
72 5579
70 6135
77 6803
171 7604
195 8161
212 8606
5 9935
110 10211
4 10788
137 11358
165 12628
49 13249
39 13516
# BEST TD SOLUTION: 13990
