# INSTANCE: InstancesTDTSP/inst_20_17.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 3.49 14283
* 6.36 14206
* 6.7 14193
* 6.94 14187
* 7.47 14075
* 9.81 14040
* 10.01 14030
* 11 13984
* 11.55 13939
* 120.37 13884
* 127.54 13856
* 1000.96 13845
* 1001.72 13844
* 1002.93 13829
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 13829
# NUMBER OF BRANCHES: 5340792
# END TIME: 3600.01
## Solution: 
20
173 0
195 367
178 669
214 1376
213 1643
168 1753
73 2467
129 3011
44 3902
118 4847
25 5167
251 5892
104 7392
234 8042
227 9277
51 9720
14 11485
12 11611
137 12244
109 12965
# BEST TD SOLUTION: 13829
