# INSTANCE: InstancesTDTSP/inst_50_6.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 25.91
* 0.01 24068
* 0.02 24052
* 0.05 23815
* 0.08 23763
* 0.23 23709
* 0.28 23705
* 1.17 23660
* 14.35 23598
* 14.46 23506
* 14.77 23498
* 17.29 23462
* 17.64 23452
* 20.05 23448
* 21.12 23384
* 22.35 23369
* 25.19 23364
* 25.25 23332
* 25.27 23324
* 25.51 23317
* 25.63 23241
* 29.37 23236
* 29.83 23224
* 32.77 23113
* 37.51 22954
* 42.52 22901
* 42.98 22871
* 44.78 22817
* 45.02 22798
* 50.25 22734
* 50.33 22724
* 50.66 22705
* 53.34 22660
* 53.41 22600
* 262.08 22530
* 263.96 22500
* 264.62 22493
* 264.96 22442
* 269.85 22396
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22396
# NUMBER OF BRANCHES: 31046861
# END TIME: 7225.91
## Solution: 
50
105 0
104 438
234 766
135 1214
232 1748
33 2047
50 2614
228 3275
125 3791
60 4314
231 4722
230 4978
243 5148
229 5545
42 5823
44 6314
40 6739
86 7148
24 7547
63 7762
34 8267
210 8838
77 9056
170 9310
187 9717
166 9955
46 10476
37 10626
152 11038
162 11477
212 12061
181 12338
184 12934
180 13507
18 14324
194 14571
239 15074
106 15465
4 15915
115 16495
112 16792
240 17629
209 18129
201 19042
246 19504
21 19796
26 20352
27 20976
217 21348
97 22205
# BEST TD SOLUTION: 22396
