# INSTANCE: InstancesTDTSP/inst_30_6.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 8.31 19682
* 13.89 19681
* 15.3 19680
* 15.77 19608
* 18.03 19448
* 19.32 19422
* 51.43 19347
* 52.47 19286
* 538.61 19272
* 539 19103
* 543.39 19102
* 565.24 18936
* 567.04 18911
* 567.98 18866
* 569.27 18843
* 569.76 18790
* 571.13 18742
* 576.49 18740
* 590.14 18738
* 590.82 18736
* 591.44 18688
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18688
# NUMBER OF BRANCHES: 3530664
# END TIME: 3600.04
## Solution: 
30
230 0
43 392
42 721
37 1130
53 1608
81 1914
131 2316
170 2831
145 3403
147 3696
160 4330
58 5253
60 5794
124 6104
64 6861
159 7601
103 8765
199 9407
249 11202
244 11971
26 12535
206 13205
82 13499
132 13871
240 14386
6 15247
108 15499
11 16721
195 17027
143 17632
# BEST TD SOLUTION: 18688
