# INSTANCE: InstancesTDTSP/inst_30_11_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 7.3 18835
* 12.59 17732
* 14.2 17716
* 3020.94 17713
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17713
# NUMBER OF BRANCHES: 6591471
# END TIME: 3600.03
## Solution: 
30
63 0
86 482
24 709
44 1130
52 1503
19 1806
92 2205
60 2894
243 3476
163 4201
75 5245
70 5833
69 6290
183 6958
178 7494
185 8130
184 8626
106 9441
6 9715
107 10104
12 10397
8 10643
10 11061
115 11463
109 12387
41 14043
197 15389
196 15749
29 16485
26 16937
# BEST TD SOLUTION: 17713
