# INSTANCE: InstancesTDTSP/inst_100_16.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 283.65
* 0.05 41580
* 0.07 41534
* 0.2 40729
* 0.44 40636
* 0.5 40509
* 0.77 40380
* 1.02 40378
* 1.14 40335
* 1.92 40294
* 2.03 40287
* 3.04 40243
* 15.55 40055
* 16.29 39629
* 16.47 39581
* 17.02 39539
* 86.44 39523
* 88.61 39501
* 89.18 39493
* 89.21 39426
* 91.63 39416
* 94.98 39377
* 104.85 39009
* 107.96 38977
* 126.53 38974
* 126.87 38942
* 127.11 38930
* 140.85 38905
* 140.96 38895
* 141.16 38885
* 150.51 38884
* 152.1 38874
* 153.03 38872
* 156.8 38862
* 267.65 38817
* 268.59 38814
* 269.67 38762
* 270.29 38761
* 397.21 38643
* 400 38639
* 401.04 38133
* 401.46 38123
* 403.76 38119
* 409.09 38068
* 411.99 38061
* 412.68 38059
* 413.44 38001
* 414.82 37919
* 425.65 37793
* 426.17 37790
* 656.94 37779
* 659.58 37748
* 659.65 37735
* 691.15 37689
* 771.6 37311
* 787 37213
* 788.25 37207
* 792.83 37191
* 794.78 37165
* 803.64 37144
* 811.78 37143
* 861.28 37132
* 871.5 37093
* 879.6 37085
* 919.18 37071
* 1827.19 37012
* 1850.03 37011
* 1850.56 37010
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 37010
# NUMBER OF BRANCHES: 17315704
# END TIME: 7483.66
## Solution: 
100
172 0
176 208
180 629
181 1129
208 1539
131 1831
80 2063
74 2386
85 2656
210 2977
79 3365
70 3992
128 4359
24 4997
54 5432
53 5570
157 5770
149 6168
155 6391
187 6725
189 7093
162 7691
151 8216
163 8680
142 8931
141 9174
152 9692
46 10180
121 10557
126 10889
40 11051
47 11387
127 11740
65 12172
34 12518
76 13041
211 13237
206 13418
202 13821
209 13954
235 14379
129 14684
254 15255
116 15486
120 15690
251 16149
28 16489
218 16644
253 16898
102 17411
90 17705
97 18052
105 18366
88 18832
133 19256
59 19756
62 20066
57 20370
48 20603
124 20977
45 21389
123 21596
23 21842
231 22264
49 22371
43 22620
56 23076
248 23540
36 23797
125 24105
232 24299
35 24789
227 25019
41 25232
50 25504
96 26169
197 27037
20 27427
29 27713
25 27892
237 28066
244 28292
246 28590
201 29021
207 29683
66 30364
224 31174
18 31978
5 32314
14 32599
114 32790
108 32924
12 33212
2 33518
1 33742
107 34107
17 34628
247 34953
195 35862
212 36247
# BEST TD SOLUTION: 37010
