# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_19_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
* 0.163 7778
* 0.405 7761
* 0.427 7670
* 0.562 6527
* 0.573 6477
* 0.586 6383
* 2.898 6249
* 3.281 6199
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 6199
# NUMBER OF BRANCHES: 64465
# END TIME: 7.857
## Solution: 
10
11 0
176 394
6 1154
86 2191
24 2625
53 2947
65 3365
142 4247
141 4376
186 5729
# BEST TD SOLUTION: 6199
