# INSTANCE: InstancesTDTSP/inst_20_1_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.42
* 0.01 18087
* 0.01 15598
* 0.02 15127
* 0.19 14916
* 0.21 14877
* 0.22 14851
* 0.31 14623
* 0.32 14595
* 0.32 14531
* 0.32 14512
* 0.35 14497
* 0.36 14492
* 3.84 14353
* 4.44 14049
* 13.19 14038
* 13.49 14024
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14024
# NUMBER OF BRANCHES: 328726
# END TIME: 27.21
## Solution: 
20
30 0
87 636
228 1247
127 1907
44 2248
236 3002
240 4305
128 5156
130 5718
170 6312
148 6885
188 7777
164 8172
181 9301
175 9616
185 10228
182 10597
8 11857
207 12730
245 13687
# BEST TD SOLUTION: 14024
