# INSTANCE: InstancesTDTSP/inst_20_16.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 3 13904
* 5.56 13902
* 5.83 13863
* 6.04 13837
* 12.84 13805
* 15.22 13787
* 15.81 13767
* 54.4 13511
* 55.43 13507
* 82.91 13502
* 83.55 13467
* 87.88 13460
* 97.48 13387
* 103.82 13364
* 113.93 13357
* 833.27 13351
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 13351
# NUMBER OF BRANCHES: 5731631
# END TIME: 3600.01
## Solution: 
20
149 0
80 488
74 870
213 1230
71 1539
121 2099
126 2374
122 2811
167 3486
49 4090
238 5556
196 7040
29 7883
246 8254
222 9424
5 10452
106 11062
111 11526
0 11793
194 12415
# BEST TD SOLUTION: 13351
